lex,default
Ἰτουραῖος,Ituraea
Ἰωάννα,Yohana
Ἰωάννης,Yohanes (Pembaptis)
Ἰωήλ,Yoel
Ἰωαθάμ,﻿Yotam
Ἰωανάν,Yoanan
Ἰωβήδ,Obed
Ἰωδά,Yuda
Ἰωνάμ,Yonam
Ἰωνᾶς,Yunus
Ἰωράμ,Yoram
Ἰωρίμ,Yorim
Ἰωσήφ,Yusuf (PB)
Ἰωσήχ,Yusuf (PB)
Ἰωσίας,Yosia
Ἰωσαφάτ,Yosafat
Ἰωσῆς,Yoses
Ἰόππη,Yope
Ἰώβ,Ayub
Ἱεράπολις,Hierapolis
Ἱεροσολυμίτης,Yerusalem
Ἱεροσόλυμα,Yerusalem
ὀγδοήκοντα,delapan puluh
ὀδούς,gigi
ὀδυνάω,penderitaan
ὀδυρμός,"meratap, ratapan, meratapi, peratap"
ὀδύνη,kesakitan
ὀθόνη,kain
ὀθόνιον,kain kafan
ὀκνέω,menunda
ὀκνηρός,"masalah, kesulitan, bermasalah, pembuat masalah"
ὀκταήμερος,hari kedelapan
ὀκτώ,delapan
ὀλίγος,sedikit
ὀλίγως,sedikit
ὀλιγοπιστία,
ὀλιγωρέω,menganggap remeh
ὀλιγόπιστος,
ὀλιγόψυχος,pengecut
ὀλοθρευτής,pembinasa
ὀλοθρεύω,"hancur, binasa, penghancur, pembinasa"
ὀλολύζω,meratap
ὀμίχλη,kabut
ὀμνύω,"nazar, sumpah, bersumpah demi"
ὀνάριον,"keledai, bagal"
ὀνίνημι,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ὀνειδίζω,"malu, memalukan, merasa malu, dipermalukan"
ὀνειδισμός,"malu, memalukan, merasa malu, dipermalukan"
ὀνικός,batu gerinda besar
ὀνομάζω,menamakan
ὀξύς,tajam
ὀπή,lubang
ὀπίσω,mengikuti
ὀπτάνομαι,menampakkan diri
ὀπτασία,"penglihatan, visi, membayangkan"
ὀπτός,panggang
ὀπώρα,"buah, buah-buahan, berbuah, tidak berbuah"
ὀρέγω,menginginkan
ὀργή,"murka, kemarahan"
ὀργίζω,marah
ὀργίλος,pemarah
ὀργυιά,depa
ὀρεινός,berbukit
ὀρθοποδέω,berjalan lurus
ὀρθοτομέω,membagi dengan benar
ὀρθρίζω,bangun pagi
ὀρθρινός,fajar
ὀρθός,tegak
ὀρθῶς,benar
ὀρφανός,yatim
ὀρχέομαι,menari
ὀρύσσω,menggali
ὀσμή,wewangian
ὀστέον,tulang
ὀστράκινος,"bumi, duniawi"
ὀσφῦς,pinggang
ὀφείλημα,hutang
ὀφείλω,harus
ὀφειλέτης,penghutang
ὀφειλή,hutang
ὀφθαλμοδουλία,pelayanan mata
ὀφθαλμός,mata
ὀφρῦς,kening
ὀχλέω,mengganggu
ὀχλοποιέω,mengacau
ὀχύρωμα,benteng
ὀψάριον,ikan
ὀψέ,sore
ὀψώνιον,upah
ὁ,
ὁδεύω,berjalan
ὁδηγέω,memandu
ὁδηγός,pemandu
ὁδοιπορέω,bepergian
ὁδοιπορία,perjalanan
ὁδός,jalan
ὁλοκαύτωμα,"Korban Bakaran, Korban api-apian"
ὁλοκληρία,kesempurnaan
ὁλοτελής,sepenuhnya
ὁλόκληρος,utuh
ὁμείρομαι,merindukan
ὁμιλέω,berbicara
ὁμιλία,"pendamping, pendamping-pendamping"
ὁμοίωμα,wujud
ὁμοίως,demikian juga
ὁμοίωσις,keserupaan
ὁμοθυμαδόν,sehati
ὁμοιοπαθής,sejenis
ὁμοιότης,kesamaan
ὁμοιόω,menyamakan
ὁμολογέω,"mengaku, pengakuan"
ὁμολογία,"mengaku, pengakuan"
ὁμολογουμένως,diakui
ὁμοῦ,bersama-sama
ὁμότεχνος,sejenis pekerjaan
ὁμόφρων,sepaham
ὁπλίζω,mempersiapkan
ὁποῖος,macam apa
ὁπότε,kapan saja
ὁράω,"menonton, mengawasi, menyaksikan, penjaga"
ὁρίζω,"pernyataan, menyatakan"
ὁρατός,kelihatan
ὁρκίζω,sumpah
ὁρκωμοσία,"nazar, sumpah, bersumpah demi"
ὁρμάω,terjang
ὁρμή,dorongan
ὁροθεσία,batas
ὁσάκις,setiap kali
ὁσίως,
ὁσιότης,"kudus, kekudusan, tak kudus, sakral"
ὄγδοος,kedelapan
ὄγκος,beban
ὄζω,bau
ὄλεθρος,"meruntuhkan, reruntuhan, runtuh"
ὄλυνθος,buah ara
ὄμβρος,hujan
ὄμμα,mata
ὄναρ,mimpi
ὄνειδος,aib
ὄνομα,nama
ὄνος,"keledai, bagal"
ὄντως,sungguh-sungguh
ὄξος,cuka
ὄπισθεν,dari belakang
ὄρεξις,"nafsu, bernafsu"
ὄρθρος,fajar
ὄρνεον,burung
ὄρνις,ayam
ὄρος,Bukit Zaitun
ὄσφρησις,penciuman
ὄφελον,seandainya
ὄφελος,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ὄφις,"ular, ular berbisa, ular beludak"
ὄχλος,kerumunan
ὄψιμος,hujan akhir
ὄψιος,malam
ὄψις,wajah
ὅδε,ini
ὅθεν,oleh karena itu
ὅλος,seluruh
ὅλως,sama sekali
ὅμοιος,sama
ὅμως,meskipun demikian
ὅπλον,baju perang
ὅπου,di mana
ὅπως,supaya
ὅραμα,"penglihatan, visi, membayangkan"
ὅρασις,"penglihatan, visi, membayangkan"
ὅριον,daerah
ὅρκος,"nazar, sumpah, bersumpah demi"
ὅρμημα,keganasan
ὅς,yang
ὅσιος,"kudus, kekudusan, tak kudus, sakral"
ὅσος,semua
ὅστις,siapa
ὅταν,ketika
ὅτε,saat
ὅτι,bahwa
Ὀζίας,"Uzia, Azarya"
Ὀλυμπᾶς,Olimpas
Ὀνήσιμος,Onesimus
Ὀνησίφορος,Onesiphorus
ὑάκινθος,bunga lili
ὑάλινος,kaca
ὑακίνθινος,biru
ὑβρίζω,"salah, pelanggar, berbuat salah, menganiaya"
ὑβριστής,penghina
ὑγιής,sehat
ὑγιαίνω,sehat
ὑγρός,basah
ὑδρία,guci
ὑδροποτέω,minum air
ὑδρωπικός,pembengkakan
ὑετός,hujan
ὑμέτερος,milik kalian
ὑμνέω,menyanyikan
ὑπάγω,pergi
ὑπάντησις,pertemuan
ὑπάρχω,"dimiliki, dimiliki, dimiliki, dimiliki"
ὑπέρ,untuk
ὑπέρακμος,terlalu tua
ὑπέρογκος,"sombong, orang sombong, kesombongan"
ὑπέχω,menjalani
ὑπήκοος,taat
ὑπακοή,ketaatan
ὑπακούω,taat
ὑπαντάω,menemui
ὑπείκω,"tunduk, menundukkan, penundukan, ketundukan"
ὑπεναντίος,"penentang, lawan-lawan, musuh, musuh-musuh"
ὑπεράνω,jauh di atas
ὑπερέκεινα,jauh melampaui
ὑπερέχω,lebih tinggi
ὑπερήφανος,"bermegah, angkuh, dengan angkuh, bangga"
ὑπεραίρω,"mengagungkan, keagungan"
ὑπεραυξάνω,bertumbuh pesat
ὑπερβάλλω,melampaui
ὑπερβαίνω,melanggar
ὑπερβαλλόντως,sangat
ὑπερβολή,keunggulan
ὑπερεκπερισσοῦ,untuk
ὑπερεκπερισσῶς,sangat
ὑπερεκτείνω,melampaui
ὑπερεκχύννω,meluap
ὑπερεντυγχάνω,bersyafaat
ὑπερηφανία,"bermegah, angkuh, dengan angkuh, bangga"
ὑπερλίαν,untuk
ὑπερνικάω,lebih dari menang
ὑπεροράω,membiarkan
ὑπεροχή,kekuasaan
ὑπερπερισσεύω,berlimpah
ὑπερπερισσῶς,sangat sekali
ὑπερπλεονάζω,berlimpah-limpah
ὑπερυψόω,"mengagungkan, keagungan"
ὑπερφρονέω,merasa tinggi
ὑπερῷον,ruang atas
ὑπηρέτης,"memperbudak, diperbudak, hamba, budak"
ὑπηρετέω,"melayani, pelayanan"
ὑποβάλλω,mendesak
ὑπογραμμός,teladan
ὑποδέχομαι,"menerima, diterima, penerima"
ὑποδέω,mengenakan
ὑποδείκνυμι,menunjukkan
ὑποζύγιον,"keledai, bagal"
ὑποζώννυμι,mengikat
ὑποκάτω,di bawah
ὑποκρίνομαι,berpura-pura
ὑποκριτής,"munafik, kemunafikan"
ὑπολήνιον,alat pemeras anggur
ὑπολαμβάνω,sisa-sisa
ὑπολείπω,tertinggal
ὑπολιμπάνω,meninggalkan
ὑπομένω,"mampu menanggung, teguh, ketahanan"
ὑπομιμνῄσκω,mengingatkan
ὑπομονή,"mampu menanggung, teguh, ketahanan"
ὑπονοέω,menduga
ὑποπλέω,berlayar dekat pantai
ὑποπνέω,berhembus lembut
ὑποπόδιον,alas kaki
ὑποστέλλω,menarik diri
ὑποστολή,keraguan
ὑποστρέφω,kembali
ὑποστρωννύω,mengalas
ὑποτάσσω,"tunduk, harus tunduk pada, tunduk kepada, penaklukan"
ὑποτίθημι,menyarankan
ὑποταγή,"tunduk, menundukkan, penundukan, ketundukan"
ὑποτρέχω,berlayar dekat
ὑποτύπωσις,pola
ὑποφέρω,"mampu menanggung, teguh, ketahanan"
ὑποχωρέω,mundur
ὑπωπιάζω,menonjol
ὑπό,
ὑπόδειγμα,contoh
ὑπόδημα,"kasut, sandal"
ὑπόδικος,"Menghakimi, penghakiman"
ὑπόκρισις,"munafik, kemunafikan"
ὑπόλειμμα,tertinggal
ὑπόμνησις,pengingatan
ὑπόνοια,kecurigaan
ὑπόστασις,wujud
ὑστέρημα,kekurangan
ὑστέρησις,kemiskinan
ὑστερέω,kekurangan
ὑφαίνω,menganyam
ὑφαντός,anyaman
ὑψηλοφρονέω,"bermegah, angkuh, dengan angkuh, bangga"
ὑψηλός,"mengagungkan, keagungan"
ὑψόω,"mengagungkan, keagungan"
ὕαλος,kaca
ὕβρις,penghinaan
ὕδωρ,air
ὕλη,kayu
ὕμνος,himne
ὕπανδρος,yang bersuami
ὕπαρξις,"dimiliki, dimiliki, dimiliki, dimiliki"
ὕπνος,tidur
ὕσσωπος,hisop
ὕστερος,kemudian
ὕψιστος,Mahatinggi
ὕψος,ketinggian
ὕψωμα,ketinggian
ὗς,"babi, daging babi, babi jantan"
Ὑμέναιος,Himenaeus
ὠδίν,sakit bersalin
ὠδίνω,bersalin
ὠνέομαι,membeli
ὠρύομαι,mengaum
ὠτάριον,telinga
ὠτίον,telinga
ὠφέλεια,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ὠφέλιμος,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ὠφελέω,"keuntungan, keuntungan, menguntungkan, tidak menguntungkan"
ὡραῖος,indah
ὡς,seperti
ὡσαννά,hosana
ὡσαύτως,demikian juga
ὡσεί,seperti
ὡσπερεί,seolah-olah
ὥρα,"jam, berjam-jam"
ὥσπερ,sama seperti
ὥστε,sehingga
ὦ,wahai
ὦμος,bahu
ὧδε,di sini
Ὡσηέ,Hosea
Ὦ,Omega
ᾄδω,bernyanyi
ᾅδης,"Hades, Dunia orang mati"
ᾠδή,nyanyian
ᾠόν,telur
ῥάβδος,
ῥάκος,kain
ῥάπισμα,tamparan
ῥέδη,"Kereta Perang, Kereta-kereta Perang, Kusir"
ῥέω,mengalir
ῥήγνυμι,pecah
ῥήτωρ,pembicara
ῥίζα,akar
ῥίπτω,melempar
ῥαββί,Rabi
ῥαββουνί,Rabi
ῥαβδίζω,cambuk
ῥαβδοῦχος,petugas
ῥακά,
ῥαντίζω,menyiramkan
ῥαντισμός,penyiraman
ῥαπίζω,menampar
ῥαφίς,jarum
ῥητῶς,terang-terangan
ῥιζόω,berakar
ῥιπή,sekejap
ῥιπίζω,terombang-ambing
ῥοιζηδόν,dengan desau
ῥομφαία,"pedang, pedang-pedang, ahli pedang"
ῥυπαίνω,mengotori
ῥυπαρία,kekotoran
ῥυπαρός,kotor
ῥυτίς,kerutan
ῥύμη,jalan
ῥύομαι,"menolong, menyelamatkan, penolong, penyelamat"
ῥύπος,kekotoran
ῥύσις,pendarahan
ῥώννυμι,selamat
ῥᾳδιουργία,tipu daya
ῥᾳδιούργημα,kejahatan
ῥῆγμα,"meruntuhkan, reruntuhan, runtuh"
ῥῆμα,"firman Allah, firman-firman Tuhan, firman TUHAN, firman kebenaran"
Ῥήγιον,Regium
Ῥαάβ,Rahab
Ῥαγαύ,Reu
Ῥαιφάν,Refan
Ῥαμά,Rama
Ῥαχάβ,Rahab
Ῥαχήλ,Rahel
Ῥεβέκκα,Ribka
Ῥησά,Resa
Ῥοβοάμ,Rehabeam
Ῥουβήν,Ruben
Ῥούθ,Rut
Ῥοῦφος,Rufus
Ῥωμαϊστί,dalam bahasa Romawi
Ῥωμαῖος,"Roma, Romawi"
Ῥόδη,Rhoda
Ῥόδος,Rodos
Ῥώμη,"Roma, Romawi"
