lex,default
ἀδιάκριτος,não ambíguo
ἀδιάλειπτος,"incessante, incentivo"
ἀδιαλείπτως,incessantemente
ἀδικέω,"eu pratico o mal, eu faço injustiça, eu causo dano"
ἀδικία,injustiça
ἀδμίν,Amminadab
ἀδυνατέω,"Estou incomodado, angustiei"
ἀδόκιμος,Não passando o teste
ἀδύνατος,"incapaz, impossível"
ἀεί,sempre
ἀετός,"Águia, ave de rapina"
ἀθέμιτος,"ilegal, ilegal"
ἀθέτησις,"nulcificação, revogação"
ἀθανασία,imortalidade
ἀθετέω,"eu estou incomodado, eu me angustio"
ἀθλέω,"Estou incomodado, angustiei"
ἀθροίζω,"Eu me junho juntos, me monto"
ἀθυμέω,"Eu me junho juntos, me monto"
ἀθῷος,inocente
ἀκάθαρτος,"impuro, impura"
ἀκάνθινος,feito de espinhos
ἀκέραιος,"simples, não sofisticado, inocente"
ἀκαίρως,sem razão
ἀκαθαρσία,impureza
ἀκαιρέομαι,"Eu tomo cativo, eu subjugue, eu ensnare"
ἀκατάγνωστος,"incondêned, sem certeza"
ἀκατάκριτος,incondexual
ἀκατάλυτος,"indissolúvel, que não pode ser quebrado"
ἀκατάπαυστος,"não cessando, não abandonando"
ἀκατάστατος,"inquieto, instável"
ἀκατακάλυπτος,"não velado, revelado"
ἀκαταστασία,"perturbação, revolução, revolução"
ἀκλινής,"desvelento, injetável, resoluto"
ἀκμάζω,"Eu alcanço a maturidade, fico maduro"
ἀκμήν,mesmo agora
ἀκοή,"audição, ouvir, orelha"
ἀκολουθέω,"eu sigo, eu acompanho, eu frequento"
ἀκούω,"eu ouço, eu escuto"
ἀκρίβεια,"rigor, precisão"
ἀκρίς,gafanhoto
ἀκρασία,"incontinência, intemperança, falta de contenção"
ἀκρατής,"falta de autocontrole, inclinado a excesso"
ἀκριβής,"mais exato, estrito"
ἀκριβόω,"Eu examino com cuidado, eu pergunto estritamente"
ἀκριβῶς,"cuidadosamente, exatamente, estritamente"
ἀκροατήριον,"Auditório, sala de recitação, sala de tribunal"
ἀκροατής,"ouvinte, ouvinte para"
ἀκροβυστία,prepúcio
ἀκρογωνιαῖος,"No canto, pedra angular"
ἀκροθίνιον,"estragar, tesouro"
ἀκυρόω,"Eu anulado, não tenho efeito, cancelei"
ἀκωλύτως,"livremente, sem obstáculo"
ἀλάβαστρος,Phial ou garrafa de alabastro
ἀλάλητος,"inutilizável, que as palavras dos defeitos"
ἀλέκτωρ,galo
ἀλήθεια,verdade
ἀλήθω,"Eu digo, falo a verdade, eu faço a verdade"
ἀλίσγημα,"poluição, talvez coisa poluída"
ἀλαζονεία,"gabar-se, mostrar, display arrogante"
ἀλαζών,boaster
ἀλαλάζω,"Eu choro em voz alta, eu um prato clangal ou confuso"
ἀλείφω,"Eu choro em voz alta, eu um prato clangal ou confuso"
ἀλεκτοροφωνία,Cockcrow
ἀληθής,"verdadeiro, verdadeira"
ἀληθεύω,"Eu digo, falo a verdade, eu faço a verdade"
ἀληθινός,"verdadeiro, real, genuíno"
ἀληθῶς,"verdadeiramente, realmente, certamente"
ἀλλά,"mas, exceto"
ἀλλάσσω,"Eu mudo, eu altero"
ἀλλήλων,"uns aos outros, mutuamente"
ἀλλαχοῦ,"de outro quarto, por outra maneira"
ἀλλαχόθεν,"de outro quarto, por outra maneira"
ἀλληγορέω,"Eu mudo, eu altero"
ἀλλογενής,"de outra nação, um estrangeiro"
ἀλλοτριεπίσκοπος,Priper em outros assuntos dos homens
ἀλλότριος,"alheio, estranho"
ἀλλόφυλος,estrangeiro
ἀλοάω,"Eu pulo, eu borvo"
ἀλυσιτελής,"sem lucro, não rentável"
ἀλόη,aloés
ἀλώπηξ,Raposa
ἀμάραντος,imarcescível
ἀμάρτυρος,"sem testemunha, não seestimou"
ἀμάω,"Eu corro, eu colho"
ἀμέθυστος,ametista
ἀμέμπτως,deselescença
ἀμέριμνος,livre de ansiedade
ἀμήν,"verdadeiramente, certamente, amém, assim seja"
ἀμήτωρ,Cujo nome da mãe não é gravado ou conhecido
ἀμίαντος,"Undefiled, sem patrimônio"
ἀμαθής,"desaprendido, ignorante"
ἀμαράντινος,"improvisado, desabrigado"
ἀμελέω,"Eu corro, eu colho"
ἀμετάθετος,"inalterado, imutável"
ἀμετακίνητος,"Imóvel, empresa"
ἀμεταμέλητος,não deve ser arrependido de
ἀμετανόητος,impenitente
ἀμνός,Cordeiro
ἀμοιβή,"mudança, troca"
ἀμπελουργός,Vine-dresser
ἀμπελών,"vinhedo, vinha, parreira"
ἀμφίβληστρον,"rede de pesca, arrastar-net"
ἀμφιέζω,"Eu coloquei, eu vesti"
ἀμφιέννυμι,"Eu coloquei, eu vesti"
ἀμφιβάλλω,"eu lanço, eu jogo"
ἀμφότεροι,ambos
ἀμύνομαι,"Eu corro, eu colho"
ἀμώμητος,sem culpa ou culpa
ἀνά,"e, cada, por cada, em, através de"
ἀνάβλεψις,Recuperação da visão
ἀνάγαιον,sala superior
ἀνάγκη,"necessidade, restrição, compulsão"
ἀνάγνωσις,leitura
ἀνάγω,"eu levanto, eu embarco,  eu parto, eu velejo"
ἀνάδειξις,Proclamação da nomeação
ἀνάθεμα,"maldição, coisa amaldiçoada"
ἀνάθημα,oferecendo dedicado pelo adorador
ἀνάκειμαι,eu reclino
ἀνάκρισις,"Exame judicial, inquérito preliminar"
ἀνάλημψις,"assumindo, levantando"
ἀνάλυσις,"Partindo, partida desta vida"
ἀνάμνησις,"Recalling, Remembrance, Memória"
ἀνάξιος,"indigno, inadequado"
ἀνάπαυσις,"descanso, cessação do trabalho, refresco"
ἀνάπηρος,"aleijado, mutilado"
ἀνάπτω,"Eu me gentil, eu celei fogo"
ἀνάστασις,ressurreição
ἀνάχυσις,"derramamento, excesso de"
ἀνάψυξις,"refrescante, refresco"
ἀνέγκλητος,"irrepreensível, sem culpa"
ἀνέκλειπτος,infalível
ἀνέλεος,Sem misericórdia
ἀνένδεκτος,impossível
ἀνέρχομαι,"Eu venho, eu subo"
ἀνέχω,eu suporto
ἀνήκω,"Eu é devido, eu me tornando, eu adequado, eu propriamente"
ἀνήμερος,"não manso, feroz"
ἀνήρ,"homem, esposo, marido, varão, ser humano masculino, varão"
ἀνίημι,"Eu deixo ir, eu solto, libero, desisto, negligencio"
ἀνίστημι,"eu levanto, eu me levanto, eu ressuscito"
ἀναίδεια,"desavergonamento, persistência sem vergonha"
ἀναίρεσις,"matando, matando, assassinato"
ἀναίτιος,inocente
ἀναβάλλω,"Eu adiar, eu adio"
ἀναβαίνω,"eu subo, eu ascendo"
ἀναβαθμός,"passo, vôo de passos"
ἀναβιβάζω,"Eu adiar, eu adio"
ἀναβλέπω,"eu olho para cima, eu recupero minha visão"
ἀναβοάω,"Eu grito para cima, eu choro, eu levanto minha voz"
ἀναβολή,"adiamento, atraso, adiando"
ἀναγγέλλω,"eu anuncio, eu faço conhecido, eu relato"
ἀναγεννάω,"Eu bobo de novo, gero em uma nova vida"
ἀναγινώσκω,eu leio
ἀναγκάζω,"Eu força, eu obrigi"
ἀναγκαστῶς,"pela força, necessariamente"
ἀναγκαῖος,"necessário, essencial"
ἀναδέχομαι,"Eu recebo, eu recebo gentilmente, eu realizo"
ἀναδίδωμι,"Eu envio, entrego, eu entrego"
ἀναδείκνυμι,"Eu mostro, eu mostro claramente, proclamo, nomeio"
ἀναζάω,"Eu venho à vida novamente, revive"
ἀναζητέω,"Eu procuro, eu procuro"
ἀναζωπυρέω,"Eu estou imitando o fogo, fanizo a chama de"
ἀναζώννυμι,"Eu me ponho, me encranziso"
ἀναθάλλω,"Eu estou imitando o fogo, fanizo a chama de"
ἀναθεματίζω,"Eu amaldiçoo, eu invoco as maldições"
ἀναθεωρέω,"Eu olho para atentamente, eu considero"
ἀναιρέω,"eu anulo, eu tiro, eu mato, eu assassino,"
ἀνακάμπτω,"Eu renovo, eu altero, mudo"
ἀνακαίνωσις,renovação
ἀνακαθίζω,"Eu levo, eu aboli, eu assassino"
ἀνακαινίζω,"Eu renovo, restauro"
ἀνακαινόω,"Eu renovo, eu altero, mudo"
ἀνακαλύπτω,"Eu renovo, eu altero, mudo"
ἀνακεφαλαιόω,"Eu resumi, resumi, eu recapitulo, reuni em um"
ἀνακλίνω,"Eu faço para reclinar, eu recordo em uma mesa"
ἀνακράζω,"Eu faço para reclinar, eu recordo em uma mesa"
ἀνακρίνω,eu examino
ἀνακυλίω,"Eu trago, eu dou à luz"
ἀνακύπτω,"Eu me levanto, olho para cima"
ἀναλίσκω,"Eu destruo, eu aniquilato"
ἀναλαμβάνω,"eu levo, eu levanto"
ἀναλογία,"proporção, medida"
ἀναλογίζομαι,"Eu penso, considero atentamente"
ἀναλύω,"Eu devo, volto"
ἀναμάρτητος,"sem culpa, sem defeito"
ἀναμένω,"Eu devo, volto"
ἀναμιμνῄσκω,"Eu lembro, eu admoono, lembro"
ἀνανήφω,"Eu me torno sóbrio, eu recupero sentido de som"
ἀνανεόω,"Eu lembro, eu admoono, lembro"
ἀναντίρρητος,"indiscutível, para não ser contradito"
ἀναντιρρήτως,sem contradição
ἀναξίως,"indormilamente, de uma maneira indigna"
ἀναπέμπω,"Eu envio para um tribunal mais alto, eu envio de volta"
ἀναπίπτω,"eu deito, eu reclino, eu me deito"
ἀναπαύω,"eu faço descansar, eu dou a descanso, eu descanço"
ἀναπείθω,"Eu desejo por má persuasão, eu tento"
ἀναπηδάω,"Eu pulo, me apresse"
ἀναπληρόω,"Eu me encho, faço, eu realizo"
ἀναπολόγητος,"indefensável, indesculpável"
ἀναρίθμητος,"incontável, inumerável"
ἀνασείω,"Eu estou me agitando, eu estou imitando, eu exceto"
ἀνασκευάζω,"Eu Perverti, eu não gosto, eu destruo"
ἀνασπάω,"Eu arrasto, eu puxo para cima"
ἀναστατόω,"Eu viro de cabeça para baixo, eu chatebro, eu não gosto"
ἀνασταυρόω,"Eu viro de cabeça para baixo, eu chatebro, eu não gosto"
ἀναστενάζω,"Eu viro de cabeça para baixo, eu chatebro, eu não gosto"
ἀναστρέφω,"Eu derrube, viro de cabeça para baixo, eu volto, meimo. e passe: Conduza-me, eu vivo"
ἀναστροφή,"comportamento, estilo de via"
ἀνατάσσομαι,"Eu organizo, elaboro, componho"
ἀνατέλλω,"Eu faço subir, eu me levanto, brilhe"
ἀνατίθημι,"Eu coloco um caso antes, eu transmito, me comunico, me relaciono"
ἀνατολή,"leste, nascer do sol"
ἀνατρέπω,"Eu subverto, eu derrubar, derrubei"
ἀνατρέφω,"Eu traseiro, trago"
ἀναφέρω,"eu carrego, eu ofereço"
ἀναφαίνω,"Eu visto, eu apareço"
ἀναφωνέω,"Eu chamo de fora, eu grito"
ἀναχωρέω,"eu volto, eu me retiro, eu me afasto"
ἀναψύχω,"Eu atualizo, revive, conforto"
ἀνδρίζομαι,"Eu agir como um homem, eu sou corajoso"
ἀνδραποδιστής,"enslaver, sequestrador"
ἀνδροφόνος,assassino
ἀνεκδιήγητος,"indescritível, que não pode ser completamente relacionado"
ἀνεκλάλητος,indizível
ἀνεκτός,"suportável, tolerável"
ἀνελεήμων,"sem compaixão, cruel"
ἀνεμίζω,"Eu agir como um homem, eu sou corajoso"
ἀνεξίκακος,"suportando o mal, paciente do mal"
ἀνεξεραύνητος,"que não pode ser pesquisado, inescrutável"
ἀνεξιχνίαστος,incompreensível
ἀνεπίλημπτος,irrepreensível
ἀνεπαίσχυντος,não tendo causa de se envergonhar
ἀνετάζω,"Eu venho, eu subo"
ἀνευρίσκω,"Eu venho, eu subo"
ἀνεψιός,primo
ἀνεύθετος,"inadequado, inconveniente"
ἀνθίστημι,"eu me oponho, eu resisto"
ἀνθομολογέομαι,"Eu confesso, dou graças a"
ἀνθρακιά,Montão de carvões queimando
ἀνθρωπάρεσκος,desejoso de homens agradáveis
ἀνθρωποκτόνος,um assassino
ἀνθρώπινος,"pertencente a seres humanos, humanos"
ἀνθύπατος,procônsul
ἀνοίγω,eu abro
ἀνοικοδομέω,"Eu reconstruir, construo, eu construo"
ἀνομία,iniquidade
ἀνορθόω,"Eu faço diretamente novamente, eu recuo novamente, restauro"
ἀνοχή,paciência
ἀντάλλαγμα,"troca, compra Price"
ἀντέχω,"Eu resisto, me esforço contra"
ἀντί,"em vez de, para"
ἀντίδικος,"adversário, adversário"
ἀντίθεσις,oposição
ἀντίκειμαι,"Eu resisto, me oponho"
ἀντίλημψις,"Ajuda, ministra"
ἀντίλυτρον,resgate
ἀντίτυπος,"típico de, representando por tipo ou padrão"
ἀντίχριστος,anticristo
ἀνταγωνίζομαι,"Eu resisto, me esforço contra"
ἀνταναπληρόω,"Eu resisto, me esforço contra"
ἀνταποδίδωμι,"Eu resisto, me esforço contra"
ἀνταποκρίνομαι,"Eu resisto, me esforço contra"
ἀνταπόδομα,"Presente em troca, retorno, recompensa"
ἀνταπόδοσις,"recompensa, recompensa"
ἀντιβάλλω,"Eu jogo em oposição, troco palavras com"
ἀντιδιατίθημι,"Eu jogo em oposição, troco palavras com"
ἀντικαθίστημι,"Eu jogo em oposição, troco palavras com"
ἀντικαλέω,"Eu jogo em oposição, troco palavras com"
ἀντιλέγω,"eu falo contra, eu me oponho, eu contradigo"
ἀντιλαμβάνω,"Eu assumo, eu ajudo, compartilho"
ἀντιλογία,"Contradição, Contenção, Rebelião"
ἀντιλοιδορέω,"Eu abuso em troca, dou abuso por abuso"
ἀντιμετρέω,"Eu medei em troca, dou medida equivalente"
ἀντιμισθία,"recompensa, recompensa"
ἀντιπέρα,no lado oposto ou costa
ἀντιπίπτω,"Eu cai falta de, eu resisto, eu oponho"
ἀντιπαρέρχομαι,"Eu medei em troca, dou medida equivalente"
ἀντιστρατεύω,"Eu campanha contra, eu guerra contra"
ἀντιτάσσω,"Eu me coloco contra, eu resisto"
ἀντλέω,"Eu desenho, eu saio"
ἀντοφθαλμέω,"Eu enfrento, eu resisto"
ἀνυπόκριτος,"Não-significado, sem hipocrisia"
ἀνυπότακτος,indisciplinado
ἀνωτερικός,"superior, deitado superior"
ἀνωφελής,"inútil, não rentável"
ἀνόητος,"tolo, impensado"
ἀνόμως,sem lei
ἀνόσιος,Em relação a nada como sagrado
ἀνώτερος,"maior, para um lugar mais honrado, anteriormente, acima"
ἀξίνη,Machado
ἀξίως,"dignamente, de uma maneira digno de"
ἀξιόω,"Eu enfrento, eu resisto"
ἀπάγχω,"Eu engasgo, eu estrangeia"
ἀπάγω,"eu levo, eu embarco, eu parto"
ἀπάντησις,"ato de reunião, para atender"
ἀπάρτι,de agora em diante
ἀπάτη,"engano, decepção"
ἀπάτωρ,"Sem pai, de pai desconhecido"
ἀπέκδυσις,"adiando, lançando"
ἀπέναντι,"contra, oposto, em vista, na presença de"
ἀπέραντος,"desinfetado, sem fim, sem fim"
ἀπέρχομαι,"eu parto, eu saio, eu vou"
ἀπέχω,"eu estou cheio, basta, eu estou longe"
ἀπαίδευτος,"não treinada, sem educação"
ἀπαίρω,"Eu levo embora, removo"
ἀπαγγέλλω,"eu anuncio, eu relato, eu trago um relatório"
ἀπαιτέω,"Eu pergunto de volta, pergunto o que é o meu devido"
ἀπαλγέω,"Eu estou sentindo passado, eu deixo de me importar, eu me tornar mal"
ἀπαλλάσσω,"Eu estou sentindo passado, eu deixo de me importar, eu me tornar mal"
ἀπαλλοτριόω,"Eu estrange, eu alienei"
ἀπαντάω,"Eu encontro, eu encontro"
ἀπαράβατος,"Inviolable, imutável"
ἀπαρασκεύαστος,despreparado
ἀπαρνέομαι,"eu nego, eu desconsidero"
ἀπαρτισμός,"Conclusão, perfeição"
ἀπαρχή,primeiro frutos
ἀπασπάζομαι,eu saúdo
ἀπατάω,"Eu enganei, conduzo ao erro"
ἀπαύγασμα,"luz piscando, radiação, brilho"
ἀπείθεια,"incredulidade intencional, obstinação, desobediência"
