# LXX-only Greek lexemes (no Strong's number) grouped by wordid (validated per-lemma
# key, see lxx/parse.py) into a citation form + all attested inflected variants, with
# per-variant occurrence count + a sample verse ref. citation_confidence=standard means
# the chosen form is on a fixed priority list of lexicon-headword-shaped forms (nom.
# singular for nouns/adjectives; for verbs, present/aorist indicative or infinitive,
# preferring active + 1st singular, even if not literally the ideal PAI1S); fallback
# means nothing on that list was attested and the most frequent form was used regardless
# of shape — worth a lexicographer's eye before treating as a final headword.
# CATSS-derived (non-commercial) — see shoresh/legal/CATSS-user-declaration.md.
# See shoresh/lxx/build_orphan_lexemes.py.
wordid	citation_form	citation_morph	pos	citation_confidence	variant_surface	variant_plain	variant_morph	count	sample_ref
706519	Ιεβουσαῖος	N.NSM	N	standard	Ιεβουσαῖοι	Ιεβουσαιοι	N.NPM	3	JOS 9:1
706519	Ιεβουσαῖος	N.NSM	N	standard	Ιεβουσαίους	Ιεβουσαιους	N.APM	2	GEN 15:21
706519	Ιεβουσαῖος	N.NSM	N	standard	Ιεβουσαῖον	Ιεβουσαιον	N.APM	1	2SA 5:8
706520	Ιεβουσι	N.NSM	N	standard	Ιεβουσι	Ιεβουσι	N.GSM	1	JDG 19:11
706520	Ιεβουσι	N.NSM	N	standard	Ιεβουσι	Ιεβουσι	N.NSM	1	EZR 9:1
706521	Ιεγεβαλ	N.GS	N	fallback	Ιεγεβαλ	Ιεγεβαλ	N.GS	1	JDG 8:11
706522	Ιεγλομ	N.NSM	N	standard	Ιεγλομ	Ιεγλομ	N.ASM	2	GEN 36:5
706522	Ιεγλομ	N.NSM	N	standard	Ιεγλομ	Ιεγλομ	N.NSM	2	GEN 36:18
706523	Ιεδαια	N.NSM	N	standard	Ιεδαια	Ιεδαια	N.NSM	1	NEH 3:10
706524	Ιεδαιος	N.NSM	N	standard	Ιεδαιος	Ιεδαιος	N.NSM	1	1ES 9:30
706525	Ιεδδου	N.GSM	N	fallback	Ιεδδου	Ιεδδου	N.GSM	1	1ES 5:24
706526	Ιεδδουα	N.NSM	N	standard	Ιεδδουα	Ιεδδουα	N.NSM	1	NEH 10:22
706527	Ιεδδουραν	N.ASM	N	fallback	Ιεδδουραν	Ιεδδουραν	N.ASM	1	2SA 8:10
706528	Ιεδεϊου	N.DSM	N	fallback	Ιεδεϊου	Ιεδειου	N.DSM	1	NEH 12:21
706529	Ιεδια	N.GSM	N	fallback	Ιεδια	Ιεδια	N.GSM	1	1CH 4:37
706530	Ιεδιου	N.GSM	N	fallback	Ιεδιου	Ιεδιου	N.GSM	1	1CH 24:23
706531	Ιεδιδα	N.NSF	N	standard	Ιεδιδα	Ιεδιδα	N.NSF	1	2KI 22:1
706532	Ιεδιηλ	N.NSM	N	standard	Ιεδιηλ	Ιεδιηλ	N.NSM	2	1CH 5:24
706533	Ιεδιου	N.GSM	N	fallback	Ιεδιου	Ιεδιου	N.GSM	1	1CH 9:12
706534	Ιεδλαφ	N.ASM	N	fallback	Ιεδλαφ	Ιεδλαφ	N.ASM	1	GEN 22:22
706535	Ιεδουα	N.GSM	N	fallback	Ιεδουα	Ιεδουα	N.GSM	1	EZR 2:36
706536	Ιεεθ	N.NSM	N	standard	Ιεεθ	Ιεεθ	N.NSM	1	1CH 6:5
706538	Ιεζεβουθ	N.NSM	N	standard	Ιεζεβουθ	Ιεζεβουθ	N.NSM	1	2KI 12:22
706539	Ιεζεκιηλ	N.NSM	N	standard	Ιεζεκιηλ	Ιεζεκιηλ	N.ASM	2	4MA 18:17
706539	Ιεζεκιηλ	N.NSM	N	standard	Ιεζεκιηλ	Ιεζεκιηλ	N.NSM	2	SIR 49:8
706539	Ιεζεκιηλ	N.NSM	N	standard	Ιεζεκιηλ	Ιεζεκιηλ	N.GSM	1	PSA 64:1
706540	Ιεζερ	N.GS	N	fallback	Ιεζερ	Ιεζερ	N.GS	1	JOS 17:2
706541	Ιεζηλου	N.GSM	N	fallback	Ιεζηλου	Ιεζηλου	N.GSM	2	1ES 8:32
706542	Ιεζιας	N.NSM	N	standard	Ιεζιας	Ιεζιας	N.NSM	2	1ES 9:14
706543	Ιεζιηλ	N.NSM	N	standard	Ιεζιηλ	Ιεζιηλ	N.GS	1	JOS 17:2
706543	Ιεζιηλ	N.NSM	N	standard	Ιεζιηλ	Ιεζιηλ	N.NSM	1	1CH 12:5
706544	Ιεζιχαρ	N.NSM	N	standard	Ιεζιχαρ	Ιεζιχαρ	N.NSM	1	2KI 12:22
706545	Ιεζλια	N.NSM	N	standard	Ιεζλια	Ιεζλια	N.NSM	1	1CH 8:18
706546	Ιεζονιας	N.NSM	N	standard	Ιεζονιας	Ιεζονιας	N.NSM	3	2KI 25:23
706546	Ιεζονιας	N.NSM	N	standard	Ιεζονιαν	Ιεζονιαν	N.ASM	2	JER 42:3
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.DSF	7	2KI 8:29
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.ASF	6	1KI 18:45
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.GSF	4	1KI 20:23
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.GS	3	JOS 17:16
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.GSM	3	HOS 1:4
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.AS	2	2CH 22:6
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.DS	1	1SA 29:1
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.ASM	1	2SA 2:9
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.NSM	1	HOS 1:4
706547	Ιεζραελ	N.NSM	N	standard	Ιεζραελ	Ιεζραελ	N.DSM	1	HOS 2:24
706548	Ιεζραηλ	N.NSM	N	standard	Ιεζραηλ	Ιεζραηλ	N.NSM	1	1CH 4:3
706549	Ιεζραηλίτης	N.NSM	N	standard	Ιεζραηλίτου	Ιεζραηλιτου	N.GSM	3	1KI 20:7
706549	Ιεζραηλίτης	N.NSM	N	standard	Ιεζραηλίτην	Ιεζραηλιτην	N.ASM	2	1KI 20:6
706549	Ιεζραηλίτης	N.NSM	N	standard	Ιεζραηλίτῃ	Ιεζραηλιτη	N.DSM	1	1KI 20:1
706549	Ιεζραηλίτης	N.NSM	N	standard	Ιεζραηλίτης	Ιεζραηλιτης	N.NSM	1	1KI 20:16
706550	Ιεζραηλῖτις	N.NSF	N	standard	Ιεζραηλῖτις	Ιεζραηλιτις	N.NSF	3	1SA 27:3
706550	Ιεζραηλῖτις	N.NSF	N	standard	Ιεζραηλίτου	Ιεζραηλιτου	N.GSM	2	2KI 9:21
706550	Ιεζραηλῖτις	N.NSF	N	standard	Ιεζραηλίτιδος	Ιεζραηλιτιδος	N.GSM	1	2SA 3:2
706550	Ιεζραηλῖτις	N.NSF	N	standard	Ιεζραηλίτιδι	Ιεζραηλιτιδι	N.DSF	1	1CH 3:1
706551	Ιεζρια	N.NSM	N	standard	Ιεζρια	Ιεζρια	N.NSM	1	1CH 7:3
706551	Ιεζρια	N.NSM	N	standard	Ιεζρια	Ιεζρια	N.GSM	1	1CH 7:3
706552	Ιεζριηλος	N.NSM	N	standard	Ιεζριηλος	Ιεζριηλος	N.NSM	1	1ES 9:27
706553	Ιεηλα	N.GSM	N	fallback	Ιεηλα	Ιεηλα	N.GSM	1	EZR 2:56
706554	Ιεηλι	N.GSM	N	fallback	Ιεηλι	Ιεηλι	N.GSM	1	1ES 5:33
706555	Ιεηλου	N.GSM	N	fallback	Ιεηλου	Ιεηλου	N.GSM	1	1ES 8:89
706556	Ιεθ	N.NSM	N	standard	Ιεθ	Ιεθ	N.NSM	4	1CH 4:2
706556	Ιεθ	N.NSM	N	standard	Ιεθ	Ιεθ	N.ASM	1	1CH 4:2
706557	Ιεθεβααλ	N.GSM	N	fallback	Ιεθεβααλ	Ιεθεβααλ	N.GSM	1	1KI 16:31
706558	Ιεθεμα	N.NSM	N	standard	Ιεθεμα	Ιεθεμα	N.NSM	1	1CH 11:46
706559	Ιεθερ	N.NSM	N	standard	Ιεθερ	Ιεθερ	N.NSM	6	GEN 36:40
706559	Ιεθερ	N.NSM	N	standard	Ιεθερ	Ιεθερ	N.GSM	3	1KI 2:5
706559	Ιεθερ	N.NSM	N	standard	Ιεθερ	Ιεθερ	N.NS	1	JOS 15:48
706560	Ιεθερααμ	N.NSF	N	standard	Ιεθερααμ	Ιεθερααμ	N.NSF	1	2SA 3:5
706561	Ιεθερμαθ	N.ASF	N	fallback	Ιεθερμαθ	Ιεθερμαθ	N.ASF	1	1KI 10:22
706562	Ιεθετ	N.NSM	N	standard	Ιεθετ	Ιεθετ	N.NSM	1	1CH 1:51
706563	Ιεθηρι	N.NSM	N	standard	Ιεθηρι	Ιεθηρι	N.NSM	2	1CH 11:40
706564	Ιεθθαρ	N.ASF	N	fallback	Ιεθθαρ	Ιεθθαρ	N.ASF	1	1CH 6:43
706565	Ιεθθι	N.ASM	N	fallback	Ιεθθι	Ιεθθι	N.ASM	1	2CH 11:20
706566	Ιεθθορ	N.DS	N	fallback	Ιεθθορ	Ιεθθορ	N.DS	1	1SA 30:27
706567	Ιεθιραῖος	N.NSM	N	standard	Ιεθιραῖος	Ιεθιραιος	N.NSM	2	2SA 23:38
706569	Ιεθνουηλ	N.NSM	N	standard	Ιεθνουηλ	Ιεθνουηλ	N.NSM	1	1CH 26:2
706570	Ιεθρααμ	N.NSM	N	standard	Ιεθρααμ	Ιεθρααμ	N.NSM	1	1CH 3:3
706571	Ιεθραν	N.NSM	N	standard	Ιεθραν	Ιεθραν	N.NSM	3	GEN 36:26
706572	Ιεθρι	N.NSM	N	standard	Ιεθρι	Ιεθρι	N.NSM	1	1CH 6:6
706574	Ιεκεμια	N.NSM	N	standard	Ιεκεμια	Ιεκεμια	N.NSM	1	1CH 3:18
706575	Ιεκθιηλ	N.ASM	N	fallback	Ιεκθιηλ	Ιεκθιηλ	N.ASM	1	1CH 4:18
706576	Ιεκμααμ	N.ASF	N	fallback	Ιεκμααμ	Ιεκμααμ	N.ASF	1	1CH 6:53
706577	Ιεκμαν	N.GS	N	fallback	Ιεκμαν	Ιεκμαν	N.GS	1	JOS 19:11
706579	Ιεκοναμ	N.GS	N	fallback	Ιεκοναμ	Ιεκοναμ	N.GS	1	JOS 12:22
706580	Ιεκταν	N.NSM	N	standard	Ιεκταν	Ιεκταν	N.NSM	2	GEN 10:25
706580	Ιεκταν	N.NSM	N	standard	Ιεκταν	Ιεκταν	N.GSM	1	GEN 10:29
706581	Ιελδαφ	N.NSF	N	standard	Ιελδαφ	Ιελδαφ	N.NSF	1	2KI 23:36
706582	Ιεμαϊν	N.NS	N	standard	Ιεμαϊν	Ιεμαιν	N.NS	1	JOS 15:53
706583	Ιεμενι	N.NSM	N	standard	Ιεμενι	Ιεμενι	N.GSM	4	JDG 3:15
706583	Ιεμενι	N.NSM	N	standard	Ιεμενι	Ιεμενι	N.NSM	1	2SA 20:1
706584	Ιεμηρ	N.GSM	N	fallback	Ιεμηρ	Ιεμηρ	N.GSM	1	NEH 7:61
706585	Ιεμιναῖος	N.NSM	N	standard	Ιεμιναίου	Ιεμιναιου	N.GSM	2	1SA 9:1
706585	Ιεμιναῖος	N.NSM	N	standard	Ιεμιναῖος	Ιεμιναιος	N.NSM	1	1SA 4:12
706586	Ιεμινι	N.GSM	N	fallback	Ιεμινι	Ιεμινι	N.GSM	2	2SA 16:11
706587	Ιεμλα	N.GSM	N	fallback	Ιεμλα	Ιεμλα	N.GSM	4	1KI 22:8
706588	Ιεμνα	N.NSM	N	standard	Ιεμνα	Ιεμνα	N.NSM	2	GEN 46:17
706588	Ιεμνα	N.NSM	N	standard	Ιεμνα	Ιεμνα	N.GSM	1	2CH 31:14
706589	Ιεμνααν	N.DS	N	fallback	Ιεμνααν	Ιεμνααν	N.DS	1	JDT 2:28
706591	Ιεμολοχ	N.NSM	N	standard	Ιεμολοχ	Ιεμολοχ	N.NSM	1	1CH 4:34
706592	Ιεμου	N.NSM	N	standard	Ιεμου	Ιεμου	N.NSM	1	1CH 7:2
706593	Ιεμουαθ	N.GSM	N	fallback	Ιεμουαθ	Ιεμουαθ	N.GSM	1	2KI 12:22
706594	Ιεμουηλ	N.NSM	N	standard	Ιεμουηλ	Ιεμουηλ	N.NSM	4	GEN 46:10
706595	Ιεξαν	N.NSM	N	standard	Ιεξαν	Ιεξαν	N.ASM	2	GEN 25:2
706595	Ιεξαν	N.NSM	N	standard	Ιεξαν	Ιεξαν	N.NSM	1	GEN 25:3
706595	Ιεξαν	N.NSM	N	standard	Ιεξαν	Ιεξαν	N.GSM	1	1CH 1:32
706596	Ιεουηλ	N.NSM	N	standard	Ιεουηλ	Ιεουηλ	N.NSM	1	1ES 8:39
706597	Ιεουλ	N.NSM	N	standard	Ιεουλ	Ιεουλ	N.NSM	2	GEN 46:17
706598	Ιεους	N.NSM	N	standard	Ιεους	Ιεους	N.ASM	2	GEN 36:5
706598	Ιεους	N.NSM	N	standard	Ιεους	Ιεους	N.NSM	1	GEN 36:18
706599	Ιερακων	N.GS	N	fallback	Ιερακων	Ιερακων	N.GS	1	JOS 19:46
706600	Ιεραμηλι	N.GS	N	fallback	Ιεραμηλι	Ιεραμηλι	N.GS	1	1SA 30:29
706601	Ιεραμι	N.NSM	N	standard	Ιεραμι	Ιεραμι	N.NSM	1	EZR 10:33
706602	Ιεραμωθ	N.NSM	N	standard	Ιεραμωθ	Ιεραμωθ	N.NSM	1	EZR 10:36
706603	ἱέραξ	N.NSM	N	standard	ἱέρακα	ιερακα	N.ASM	2	LEV 11:16
706603	ἱέραξ	N.NSM	N	standard	ἱέραξ	ιεραξ	N.NSM	1	JOB 39:26
706606	ἱερατειῶν	N.GPF	N	fallback	ἱερατειῶν	ιερατειων	N.GPF	1	1SA 2:36
706608	ἱερατικὴν	A.ASF	A	fallback	ἱερατικὴν	ιερατικην	A.ASF	1	1ES 4:54
706608	ἱερατικὴν	A.ASF	A	fallback	ἱερατικὰς	ιερατικας	A.APF	1	1ES 5:44
706608	ἱερατικὴν	A.ASF	A	fallback	ἱερατικαῖς	ιερατικαις	A.DPF	1	2MA 3:15
706609	ἱερείαν	N.ASF	N	fallback	ἱερείαν	ιερειαν	N.ASF	1	2KI 10:20
706610	Ιερεμεηλ	N.GSM	N	fallback	Ιερεμεηλ	Ιερεμεηλ	N.GSM	5	1SA 1:1
706610	Ιερεμεηλ	N.GSM	N	fallback	Ιερεμεηλ	Ιερεμεηλ	N.DSM	2	1CH 2:26
706612	Ιερεμιν	N.GSM	N	fallback	Ιερεμιν	Ιερεμιν	N.GSM	1	JER 42:3
706613	Ιερεμωθ	N.NSM	N	standard	Ιερεμωθ	Ιερεμωθ	N.NSM	2	1ES 9:27
706615	Ιερεχου	N.GSM	N	fallback	Ιερεχου	Ιερεχου	N.GSM	1	1ES 5:22
706616	Ιεριηλ	N.NSM	N	standard	Ιεριηλ	Ιεριηλ	N.NSM	1	1CH 7:2
706616	Ιεριηλ	N.NSM	N	standard	Ιεριηλ	Ιεριηλ	N.GSF	1	2CH 20:16
706617	Ιεριμ	N.ASM	N	fallback	Ιεριμ	Ιεριμ	N.ASM	1	1SA 15:3
706617	Ιεριμ	N.ASM	N	fallback	Ιεριμ	Ιεριμ	N.GS	1	1SA 15:8
706618	Ιεριμουθ	N.GS	N	fallback	Ιεριμουθ	Ιεριμουθ	N.GS	4	JOS 10:3
706618	Ιεριμουθ	N.GS	N	fallback	Ιεριμουθ	Ιεριμουθ	N.DS	1	1SA 30:30
706618	Ιεριμουθ	N.GS	N	fallback	Ιεριμουθ	Ιεριμουθ	N.GSM	1	2CH 11:18
706619	Ιεριμωθ	N.NSM	N	standard	Ιεριμωθ	Ιεριμωθ	N.NSM	6	1CH 7:7
706621	Ιεριωθ	N.ASF	N	fallback	Ιεριωθ	Ιεριωθ	N.ASF	1	1CH 2:18
706622	Ιερκααν	N.NSM	N	standard	Ιερκααν	Ιερκααν	N.GSM	1	1CH 2:44
706622	Ιερκααν	N.NSM	N	standard	Ιερκααν	Ιερκααν	N.NSM	1	1CH 2:44
706623	Ιερμας	N.NSM	N	standard	Ιερμας	Ιερμας	N.NSM	1	1ES 9:26
706624	Ιερμια	N.NSM	N	standard	Ιερμια	Ιερμια	N.NSM	6	1CH 5:24
706624	Ιερμια	N.NSM	N	standard	Ιερμια	Ιερμια	N.DSM	1	NEH 12:12
706625	Ιερμιας	N.NSM	N	standard	Ιερμιας	Ιερμιας	N.NSM	1	1CH 12:5
706626	Ιερμουθ	N.NS	N	standard	Ιερμουθ	Ιερμουθ	N.NS	1	JOS 15:35
706627	Ιεροβααλ	N.NSM	N	standard	Ιεροβααλ	Ιεροβααλ	N.GSM	10	JDG 8:35
706627	Ιεροβααλ	N.NSM	N	standard	Ιεροβααλ	Ιεροβααλ	N.GS	3	2SA 11:21
706627	Ιεροβααλ	N.NSM	N	standard	Ιεροβααλ	Ιεροβααλ	N.NSM	1	JDG 8:29
706627	Ιεροβααλ	N.NSM	N	standard	Ιεροβααλ	Ιεροβααλ	N.ASM	1	1SA 12:11
706629	Ιεροβοαμ	N.NSM	N	standard	Ιεροβοαμ	Ιεροβοαμ	N.GSM	49	1KI 12:15
706629	Ιεροβοαμ	N.NSM	N	standard	Ιεροβοαμ	Ιεροβοαμ	N.NSM	41	1KI 11:26
706629	Ιεροβοαμ	N.NSM	N	standard	Ιεροβοαμ	Ιεροβοαμ	N.ASM	9	1KI 11:40
706629	Ιεροβοαμ	N.NSM	N	standard	Ιεροβοαμ	Ιεροβοαμ	N.DSM	5	1KI 11:31
706629	Ιεροβοαμ	N.NSM	N	standard	Ιεροβοαμ	Ιεροβοαμ	N.VSM	1	2CH 13:4
706630	ἱερόδουλοι	N.NPM	N	fallback	ἱερόδουλοι	ιεροδουλοι	N.NPM	3	1ES 5:29
706630	ἱερόδουλοι	N.NPM	N	fallback	ἱεροδούλοις	ιεροδουλοις	N.DPM	2	1ES 1:3
706630	ἱερόδουλοι	N.NPM	N	fallback	ἱεροδούλων	ιεροδουλων	N.GPM	2	1ES 8:5
706636	Ιεροσολύμοις	N.DPM	N	fallback	Ιεροσολύμοις	Ιεροσολυμοις	N.DPM	1	1MA 1:14
706636	Ιεροσολύμοις	N.DPM	N	fallback	Ιεροσολύμων	Ιεροσολυμων	N.GPM	1	4MA 18:5
706637	ἱεροστάταις	N.DPM	N	fallback	ἱεροστάταις	ιεροσταταις	N.DPM	1	1ES 7:2
706639	ἱεροσυλημάτων	N.GPM	N	fallback	ἱεροσυλημάτων	ιεροσυληματων	N.GPM	1	2MA 4:39
706640	ἱεροσυλίας	N.GSF	N	fallback	ἱεροσυλίας	ιεροσυλιας	N.GSF	1	2MA 13:6
706642	ἱερουργίαν	N.ASF	N	fallback	ἱερουργίαν	ιερουργιαν	N.ASF	1	4MA 3:20
706643	Ιερουσα	N.NSF	N	standard	Ιερουσα	Ιερουσα	N.NSF	2	2KI 15:33
706645	ἱεροψάλται	N.NPM	N	fallback	ἱεροψάλται	ιεροψαλται	N.NPM	3	1ES 1:15
706645	ἱεροψάλται	N.NPM	N	fallback	ἱεροψαλτῶν	ιεροψαλτων	N.GPM	2	1ES 8:5
706645	ἱεροψάλται	N.NPM	N	fallback	ἱεροψάλταις	ιεροψαλταις	N.DPM	1	1ES 8:22
706646	ἱερόψυχε	A.VSF	A	fallback	ἱερόψυχε	ιεροψυχε	A.VSF	1	4MA 17:4
706648	ἱερώματα	N.APM	N	fallback	ἱερώματα	ιερωματα	N.APM	1	2MA 12:40
706649	Ἱερώνυμος	N.NSM	N	standard	Ἱερώνυμος	Ιερωνυμος	N.NSM	1	2MA 12:2
706651	Ιεσβακασα	N.NSM	N	standard	Ιεσβακασα	Ιεσβακασα	N.NSM	2	1CH 25:4
706652	Ιεσβι	N.NSM	N	standard	Ιεσβι	Ιεσβι	N.NSM	1	2SA 21:16
706653	Ιεσβοαμ	N.NSM	N	standard	Ιεσβοαμ	Ιεσβοαμ	N.NSM	1	1CH 12:7
706653	Ιεσβοαμ	N.NSM	N	standard	Ιεσβοαμ	Ιεσβοαμ	N.GSM	1	1CH 27:2
706654	Ιεσβοκ	N.ASM	N	fallback	Ιεσβοκ	Ιεσβοκ	N.ASM	1	GEN 25:2
706655	Ιεσδρι	N.NSM	N	standard	Ιεσδρι	Ιεσδρι	N.NSM	1	1CH 25:11
706656	Ιεσεβααλ	N.NSM	N	standard	Ιεσεβααλ	Ιεσεβααλ	N.NSM	1	1CH 11:11
706657	Ιεσερ	N.DSM	N	fallback	Ιεσερ	Ιεσερ	N.DSM	1	NUM 26:49
706658	Ιεσερι	N.NSM	N	standard	Ιεσερι	Ιεσερι	N.NSM	1	NUM 26:49
706659	Ιεσι	N.GSM	N	fallback	Ιεσι	Ιεσι	N.GSM	1	1CH 4:42
706660	Ιεσια	N.NSM	N	standard	Ιεσια	Ιεσια	N.NSM	2	1CH 7:3
706660	Ιεσια	N.NSM	N	standard	Ιεσια	Ιεσια	N.GSM	1	NEH 11:7
706661	Ιεσιας	N.NSM	N	standard	Ιεσιας	Ιεσιας	N.NSM	2	1CH 24:21
706662	Ιεσιηλ	N.NSM	N	standard	Ιεσιηλ	Ιεσιηλ	N.NSM	1	1CH 11:47
706663	Ιεσμεγα	N.GS	N	fallback	Ιεσμεγα	Ιεσμεγα	N.GS	1	1SA 27:10
706664	Ιεσου	N.DSM	N	fallback	Ιεσου	Ιεσου	N.DSM	1	NUM 26:28
706665	Ιεσουα	N.NSM	N	standard	Ιεσουα	Ιεσουα	N.NSM	1	GEN 46:17
706666	Ιεσουι	N.NSM	N	standard	Ιεσουι	Ιεσουι	N.NSM	1	NUM 26:28
706667	Ιεσραε	N.NSM	N	standard	Ιεσραε	Ιεσραε	N.NSM	1	1CH 27:8
706669	Ιεσσαιμουν	N.GS	N	fallback	Ιεσσαιμουν	Ιεσσαιμουν	N.GS	4	1SA 23:19
706670	Ιεσσια	N.NSM	N	standard	Ιεσσια	Ιεσσια	N.NSM	1	EZR 10:31
706671	Ιεσσιου	N.GSM	N	fallback	Ιεσσιου	Ιεσσιου	N.GSM	1	2CH 26:22
706672	Ιεσσιβαθ	N.GS	N	fallback	Ιεσσιβαθ	Ιεσσιβαθ	N.GS	1	2SA 5:16
706673	Ιεσσιου	N.NSM	N	standard	Ιεσσιου	Ιεσσιου	N.NSM	1	1SA 14:49
706674	Ιεσφα	N.NSM	N	standard	Ιεσφα	Ιεσφα	N.NSM	1	1CH 8:16
706675	Ιεσχα	N.NSF	N	standard	Ιεσχα	Ιεσχα	N.NSF	1	GEN 11:29
706676	Ιεταμαρου	N.GSM	N	fallback	Ιεταμαρου	Ιεταμαρου	N.GSM	1	1ES 8:29
706677	Ιετεβα	N.GSF	N	fallback	Ιετεβα	Ιετεβα	N.GSF	1	2KI 21:19
706678	Ιετουρ	N.NSM	N	standard	Ιετουρ	Ιετουρ	N.NSM	1	GEN 25:15
706680	Ιεττουρ	N.NSM	N	standard	Ιεττουρ	Ιεττουρ	N.NSM	1	1CH 1:31
706681	Ιεφερια	N.NSM	N	standard	Ιεφερια	Ιεφερια	N.NSM	1	1CH 8:25
706682	Ιεφθα	N.AS	N	fallback	Ιεφθα	Ιεφθα	N.AS	1	JOS 10:3
706685	Ιεφθαμαι	N.NS	N	standard	Ιεφθαμαι	Ιεφθαμαι	N.NS	1	JOS 19:33
706686	Ιεφιες	N.GS	N	fallback	Ιεφιες	Ιεφιες	N.GS	1	2SA 5:15
706687	Ιεφοννη	N.GSM	N	fallback	Ιεφοννη	Ιεφοννη	N.GSM	14	NUM 13:6
706687	Ιεφοννη	N.GSM	N	fallback	Ιεφοννη	Ιεφοννη	N.GS	3	JOS 15:13
706688	Ιεχεμιας	N.NSM	N	standard	Ιεχεμιαν	Ιεχεμιαν	N.ASM	1	1CH 2:41
706688	Ιεχεμιας	N.NSM	N	standard	Ιεχεμιας	Ιεχεμιας	N.NSM	1	1CH 2:41
706690	Ιεχονια—ασιρ	N.GSM	N	fallback	Ιεχονια—ασιρ	Ιεχονια—ασιρ	N.GSM	1	1CH 3:17
706692	Ιεων	N.NS	N	standard	Ιεων	Ιεων	N.NS	1	JOS 19:21
706696	ἧκεν	V.AAI3S	V	standard	ἧκεν	ηκεν	V.AAI3S	5	2MA 4:31
706696	ἧκεν	V.AAI3S	V	standard	ἧκε	ηκε	V.AAI3S	3	2SA 14:32
706697	Ιηου	N.NSM	N	standard	Ιηου	Ιηου	N.ASM	1	1CH 2:38
706697	Ιηου	N.NSM	N	standard	Ιηου	Ιηου	N.NSM	1	1CH 2:38
706697	Ιηου	N.NSM	N	standard	Ιου	Ιου	N.GSM	1	HOS 1:4
706698	Ιηουλ	N.NSM	N	standard	Ιηουλ	Ιηουλ	N.NSM	1	1CH 12:3
706699	Ιησουε	N.NSM	N	standard	Ιησουε	Ιησουε	N.NSM	1	1CH 7:27
706699	Ιησουε	N.NSM	N	standard	Ιησουε	Ιησουε	N.GSM	1	EZR 2:6
706700	Ιησουνι	N.NSM	N	standard	Ιησουνι	Ιησουνι	N.NSM	1	1CH 12:7
706703	Ιθακ	N.NS	N	standard	Ιθακ	Ιθακ	N.NS	1	JOS 15:42
706704	Ιθαμαρ	N.NSM	N	standard	Ιθαμαρ	Ιθαμαρ	N.GSM	9	EXO 37:19
706704	Ιθαμαρ	N.NSM	N	standard	Ιθαμαρ	Ιθαμαρ	N.ASM	6	EXO 6:23
706704	Ιθαμαρ	N.NSM	N	standard	Ιθαμαρ	Ιθαμαρ	N.NSM	6	NUM 3:2
706704	Ιθαμαρ	N.NSM	N	standard	Ιθαμαρ	Ιθαμαρ	N.DSM	1	1CH 24:6
706706	Ιια	N.NSM	N	standard	Ιια	Ιια	N.NSM	1	1CH 15:24
706707	Ιιηλ	N.NSM	N	standard	Ιιηλ	Ιιηλ	N.NSM	22	1CH 9:6
706707	Ιιηλ	N.NSM	N	standard	Ιιηλ	Ιιηλ	N.GSM	7	1CH 9:35
706708	Ικακ	N.ASF	N	fallback	Ικακ	Ικακ	N.ASF	1	1CH 6:60
706709	Ικαμ	N.NS	N	standard	Ικαμ	Ικαμ	N.NS	1	JOS 15:22
706713	Ικασμων	N.AS	N	fallback	Ικασμων	Ικασμων	N.AS	1	JOS 16:6
706714	Ικεμιας	N.NSM	N	standard	Ικεμιας	Ικεμιας	N.NSM	1	1CH 23:19
706715	ἱκετείαν	N.ASF	N	fallback	ἱκετείαν	ικετειαν	N.ASF	7	2MA 3:18
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκετεύοντες	ικετευοντες	V.PAPNPM	2	3MA 5:51
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκετεύει	ικετευει	V.PAI3S	2	3MA 6:14
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκέτευον	ικετευον	V.PAPASN	1	2MA 11:6
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκετευσάντων	ικετευσαντων	V.AAPGPM	1	4MA 4:9
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκετεύουσα	ικετευουσα	V.PAPNSF	1	4MA 16:13
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκέτευσον	ικετευσον	V.AAD2S	1	PSA 36:7
706716	ἱκετεύει	V.PAI3S	V	standard	ἱκέτευον	ικετευον	V.IAI1S	1	JOB 19:17
706718	ἱκετῶν	N.GPM	N	fallback	ἱκετῶν	ικετων	N.GPM	2	PSA 73:23
706718	ἱκετῶν	N.GPM	N	fallback	ἱκέτην	ικετην	N.ASM	1	SIR 4:4
