lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
MLKJH/,Malkija,,,,,,,,,,,,,,,,,,,,,,,,
MLKJHW/,Malkija,,,,,,,,,,,,,,,,,,,,,,,,
MLKJRM/,Malkiram,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_CW</,Malkischua,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_YDQ/,Melchisedek,,,,,,,,,,,,,,,,,,,,,,,,
MLKM/,Milkom,,,,,,,,,,,,,,,,,,,,,,,,
MLKM=/,Malkam,,,,,,,,,,,,,,,,,,,,,,,,
MLKT/,Himmelskönigin,,,,,,,,,,,,,,,,,,,,,,,,
MLKT=/,Molechet,,,,,,,,,,,,,,,,,,,,,,,,
MLKW/,Königsherrschaft; Königreich,,,,,,,,,,,,,,,,,,,,,,,,
MLKWT/,"Königsherrschaft, Königreich",,,,,,,,,,,,,,,,,,,,,,,,
MLK[,,"König sein, werden, herrschen",,,,,als König einsetzen,zum König gemacht werden,,,,,,,,,,,,,,,,,
MLL==[,,welken,,welken,,welken,,,,,,,,,,,,,,,,,,,
MLL=[,,beschneiden,"sich beschneiden lassen, abgeschnitten werden",,,,,,,,,,,,,,,,,,,,,,
MLLJ/,Milalai,,,,,,,,,,,,,,,,,,,,,,,,
MLL[,,Zeichen geben,,"sagen, künden",,,,,,,,,,,,,,,,reden,,,,,
MLMD/,Treibstecken,,,,,,,,,,,,,,,,,,,,,,,,
MLQWC/,Spätregen,,,,,,,,,,,,,,,,,,,,,,,,
MLQWX/,"was man nimmt, was man fängt",,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM/,Dochtschere,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM=/,Gaumen,,,,,,,,,,,,,,,,,,,,,,,,
MLQ[,,"abkneifen, abknicken",,,,,,,,,,,,,,,,,,,,,,,
MLTXH/,Kleiderkammer,,,,,,,,,,,,,,,,,,,,,,,,
MLV/,Mörtel,,,,,,,,,,,,,,,,,,,,,,,,
MLV=[,,,,,,sich kahl erweisen,,,,,,,,,,,,,,,,,,,
MLVJH/,Melatja,,,,,,,,,,,,,,,,,,,,,,,,
MLV[,,,"sich in Sicherheit bringen, entrinnen",retten,,sich davonmachen,davonbringen,,,,,,,,,,,,,,,,,,
MLW>/,"Aufschüttung, Terrasse; Millo; Bet Millo",,,,,,,,,,,,,,,,,,,,,,,,
MLWK/,Malluch,,,,,,,,,,,,,,,,,,,,,,,,
MLWKH/,"Stellung als König, Königtum",,,,,,,,,,,,,,,,,,,,,,,,
MLWN/,"Herberge, Nachtlager",,,,,,,,,,,,,,,,,,,,,,,,
MLWNH/,Gestell (des Feldhüters),,,,,,,,,,,,,,,,,,,,,,,,
MLWTJ/,Malloti,,,,,,,,,,,,,,,,,,,,,,,,
MLWX/,Salzkraut,,,,,,,,,,,,,,,,,,,,,,,,
MLX/,Salz,,,,,,,,,,,,,,,,,,,,,,,,
MLX=/,"Schiffer, Seemann",,,,,,,,,,,,,,,,,,,,,,,,
MLX==/,"Fetzen, Lumpen",,,,,,,,,,,,,,,,,,,,,,,,
MLX=[,,,zerrissen werden,,,,,,,,,,,,,,,,,,,,,,
MLXH/,"Salzhaltiges, unfruchtbares Land",,,,,,,,,,,,,,,,,,,,,,,,
MLXMH/,Kampf,,,,,,,,,,,,,,,,,,,,,,,,
MLXMT/,Kampf,,,,,,,,,,,,,,,,,,,,,,,,
MLX[,,salzen,,,gesalzen werden,,,mit Salz abgerieben werden,,,,,,,,,,"Salz essen, verpflichtet sein",,,,,,,
MLYR/,Aufseher,,,,,,,,,,,,,,,,,,,,,,,,
MLY[,,,glatt sein,,,,,,,,,,,,,,,,,,,,,,
MMCL/,"Herrschaft, Oberhaupt",,,,,,,,,,,,,,,,,,,,,,,,
MMCLH/,"Herrschaft, Macht",,,,,,,,,,,,,,,,,,,,,,,,
MMCLT/,"Terrschaft, Macht",,,,,,,,,,,,,,,,,,,,,,,,
MMCQ/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MMCX/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MMD/,Maß,,,,,,,,,,,,,,,,,,,,,,,,
MMGRH/,Teich,,,,,,,,,,,,,,,,,,,,,,,,
MMKR/,"Verkauftes, verkäufliche Ware, Verkauf",,,,,,,,,,,,,,,,,,,,,,,,
MMKRT/,Verkauf,,,,,,,,,,,,,,,,,,,,,,,,
MMLKH/,"Königtum, Königswürde",,,,,,,,,,,,,,,,,,,,,,,,
MMLKT/,"Königtum, Königswürde",,,,,,,,,,,,,,,,,,,,,,,,
MMLKWT/,"Königreich, Königsherrschaft",,,,,,,,,,,,,,,,,,,,,,,,
MMR/,Bitterkeit,,,,,,,,,,,,,,,,,,,,,,,,
MMR>/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMR>=/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMRWRJM/,Bitterkeit,,,,,,,,,,,,,,,,,,,,,,,,
MMSK/,Würzwein,,,,,,,,,,,,,,,,,,,,,,,,
MMTQJM/,Süßigkeiten,,,,,,,,,,,,,,,,,,,,,,,,
MMWKN/,Memuchan,,,,,,,,,,,,,,,,,,,,,,,,
MMWTJM/,Tod,,,,,,,,,,,,,,,,,,,,,,,,
MMZR/,Bastard,,,,,,,,,,,,,,,,,,,,,,,,
MN,"von aus, von weg",,,,,,,,,,,,,,,,,,,,,,,,
MN/,Manna,,,,,,,,,,,,,,,,,,,,,,,,
MN<L/,"Schloss, Riegel",,,,,,,,,,,,,,,,,,,,,,,,
MN<MJM/,Leckerbissen,,,,,,,,,,,,,,,,,,,,,,,,
MN<N<JM/,"Sistrum, Rassel <Musikinstrument>",,,,,,,,,,,,,,,,,,,,,,,,
MN<WL/,"Verschluss, Riegel",,,,,,,,,,,,,,,,,,,,,,,,
MN<[,,"zurückhalten, abhalten (von)",vorenthalten werden,,,,,,,,,,,,,,,,,,,,,,
MN=,was,,,,,,,,,,,,,,,,,,,,,,,,
MN=/,Saite,,,,,,,,,,,,,,,,,,,,,,,,
MN==/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MN>/,Mine <Gewichtseinheit>,,,,,,,,,,,,,,,,,,,,,,,,
MNCH/,Manasse,,,,,,,,,,,,,,,,,,,,,,,,
MNCJ/,Manassiter,,,,,,,,,,,,,,,,,,,,,,,,
MND</,Verstand,,,,,,,,,,,,,,,,,,,,,,,,
MNGJNH/,Spottlied,,,,,,,,,,,,,,,,,,,,,,,,
MNH/,"Portion, Anteil",,,,,,,,,,,,,,,,,,,,,,,,
MNH=/,Mine <Gewichtseinheit>,,,,,,,,,,,,,,,,,,,,,,,,
MNH==/,"Anteil, Anzahl",,,,,,,,,,,,,,,,,,,,,,,,
MNHG/,Lenken (eines Wagens),,,,,,,,,,,,,,,,,,,,,,,,
MNHRH/,Behälter,,,,,,,,,,,,,,,,,,,,,,,,
MNH[,,"zählen, auszählen","gezählt werden, zählbar sein","zuteilen, bestimmen, bestellen",bestellt sein,,,,,,,,,,,,,zählen,,"bestellen, einsetzen",,,,,
MNJ/,Schicksal,,,,,,,,,,,,,,,,,,,,,,,,
MNJ=/,Minni,,,,,,,,,,,,,,,,,,,,,,,,
MNJMJN/,Minjamin,,,,,,,,,,,,,,,,,,,,,,,,
MNJN/,Zahl,,,,,,,,,,,,,,,,,,,,,,,,
MNJT/,Minnit,,,,,,,,,,,,,,,,,,,,,,,,
MNLM/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MNQJT/,Gießschale,,,,,,,,,,,,,,,,,,,,,,,,
MNT/,Anteil,,,,,,,,,,,,,,,,,,,,,,,,
MNWD/,(Kopf)schütteln,,,,,,,,,,,,,,,,,,,,,,,,
MNWN/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MNWR/,Weberbaum,,,,,,,,,,,,,,,,,,,,,,,,
MNWRH/,Leuchter,,,,,,,,,,,,,,,,,,,,,,,,
MNWS/,"Zufluchtsstätte, Zuflucht",,,,,,,,,,,,,,,,,,,,,,,,
MNWSH/,Flucht,,,,,,,,,,,,,,,,,,,,,,,,
MNWX/,Rastplatz,,,,,,,,,,,,,,,,,,,,,,,,
MNWX=/,Manoach,,,,,,,,,,,,,,,,,,,,,,,,
MNWXH/,"Rastplatz, Beruhigung",,,,,,,,,,,,,,,,,,,,,,,,
MNXH/,"Gabe, Geschenk, Tribut; Opfer",,,,,,,,,,,,,,,,,,,,,,,,
MNXM/,Menahem,,,,,,,,,,,,,,,,,,,,,,,,
MNXT/,Manahat,,,,,,,,,,,,,,,,,,,,,,,,
MNXT=/,Manahat,,,,,,,,,,,,,,,,,,,,,,,,
MNXTJ/,Manahatiter,,,,,,,,,,,,,,,,,,,,,,,,
MNZRJM/,Wächter,,,,,,,,,,,,,,,,,,,,,,,,
MP/,Memfis,,,,,,,,,,,,,,,,,,,,,,,,
MP<L/,Tat,,,,,,,,,,,,,,,,,,,,,,,,
MPF<H/,Gesäßgegend,,,,,,,,,,,,,,,,,,,,,,,,
MPG</,Zielscheibe,,,,,,,,,,,,,,,,,,,,,,,,
MPJBCT/,Mefiboschet,,,,,,,,,,,,,,,,,,,,,,,,
MPJM/,Muppim,,,,,,,,,,,,,,,,,,,,,,,,
MPJY/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MPL/,Abfall; Wampen,,,,,,,,,,,,,,,,,,,,,,,,
MPL>WT/,Wundertaten,,,,,,,,,,,,,,,,,,,,,,,,
MPLF/,Schicht,,,,,,,,,,,,,,,,,,,,,,,,
MPLGH/,Abteilung,,,,,,,,,,,,,,,,,,,,,,,,
MPLH/,Verfall; Trümmer,,,,,,,,,,,,,,,,,,,,,,,,
MPLT/,"Kadaver; Fall, Sturz",,,,,,,,,,,,,,,,,,,,,,,,
MPLV/,Zufluchtsort,,,,,,,,,,,,,,,,,,,,,,,,
MPLYT/,abscheuliches Kultbild,,,,,,,,,,,,,,,,,,,,,,,,
MPQD/,Anweisung; Musterung,,,,,,,,,,,,,,,,,,,,,,,,
MPRF/,Segel; Schicht,,,,,,,,,,,,,,,,,,,,,,,,
MPRQT/,Genick,,,,,,,,,,,,,,,,,,,,,,,,
MPRY/,Anlegeplatz,,,,,,,,,,,,,,,,,,,,,,,,
MPTN/,Podium,,,,,,,,,,,,,,,,,,,,,,,,
MPTX/,Schlüssel,,,,,,,,,,,,,,,,,,,,,,,,
MPTX=/,Auftun,,,,,,,,,,,,,,,,,,,,,,,,
MPX/,Blasbalg,,,,,,,,,,,,,,,,,,,,,,,,
MPX=/,Aushauchen,,,,,,,,,,,,,,,,,,,,,,,,
MPY/,Zerstörung,,,,,,,,,,,,,,,,,,,,,,,,
MPY=/,Kriegshammer,,,,,,,,,,,,,,,,,,,,,,,,
MQ/,Moderduft,,,,,,,,,,,,,,,,,,,,,,,,
MQBT/,Hammer,,,,,,,,,,,,,,,,,,,,,,,,
MQBT=/,"Höhlung, Zisternenmund",,,,,,,,,,,,,,,,,,,,,,,,
MQCH/,getriebene Arbeit,,,,,,,,,,,,,,,,,,,,,,,,
MQCH=/,Gurkenfeld,,,,,,,,,,,,,,,,,,,,,,,,
MQCH==/,Haargekräusel,,,,,,,,,,,,,,,,,,,,,,,,
MQDC/,"heilige Stätte, Heiligtum",,,,,,,,,,,,,,,,,,,,,,,,
MQDH/,Makkeda,,,,,,,,,,,,,,,,,,,,,,,,
MQHL/,Zusammenkunft,,,,,,,,,,,,,,,,,,,,,,,,
MQHLT/,Makhelot,,,,,,,,,,,,,,,,,,,,,,,,
MQL/,"Rute, Zweig, Stab",,,,,,,,,,,,,,,,,,,,,,,,
MQL<T/,Schnitzwerk,,,,,,,,,,,,,,,,,,,,,,,,
MQLV/,"Zuflucht, Asyl",,,,,,,,,,,,,,,,,,,,,,,,
MQLWT/,Miklot,,,,,,,,,,,,,,,,,,,,,,,,
MQNH/,"Erwerb, Besitz, Viehbesitz",,,,,,,,,,,,,,,,,,,,,,,,
MQNH=/,Erwerb,,,,,,,,,,,,,,,,,,,,,,,,
MQNJHW/,Mikneja,,,,,,,,,,,,,,,,,,,,,,,,
MQQ[,,,"verfaulen, faulen, eitern",,,,faulen machen,,,,,,,,,,,,,,,,,,
MQR>/,"Einberufung, Versammlung, Vorlesung",,,,,,,,,,,,,,,,,,,,,,,,
MQRH/,Zufall; Geschick,,,,,,,,,,,,,,,,,,,,,,,,
MQRH=/,Gebälk,,,,,,,,,,,,,,,,,,,,,,,,
MQRH==/,"Kühle, kühler Raum",,,,,,,,,,,,,,,,,,,,,,,,
MQSM/,Befragung des Losorakels,,,,,,,,,,,,,,,,,,,,,,,,
MQVR/,Verbrennungsplatz,,,,,,,,,,,,,,,,,,,,,,,,
MQVRT/,Räucherpfanne,,,,,,,,,,,,,,,,,,,,,,,,
MQVRWT/,Räucheraltäre,,,,,,,,,,,,,,,,,,,,,,,,
MQWH/,Ansammlung,,,,,,,,,,,,,,,,,,,,,,,,
MQWH=/,Sammelgraben,,,,,,,,,,,,,,,,,,,,,,,,
MQWH==/,Hoffnung,,,,,,,,,,,,,,,,,,,,,,,,
MQWM/,"Standort, Stelle, Gegend",,,,,,,,,,,,,,,,,,,,,,,,
MQWR/,"Quellort, Quelle",,,,,,,,,,,,,,,,,,,,,,,,
MQX/,Entgegennahme,,,,,,,,,,,,,,,,,,,,,,,,
MQXWT/,Waren,,,,,,,,,,,,,,,,,,,,,,,,
MQY/,Makaz,,,,,,,,,,,,,,,,,,,,,,,,
MQY<H/,Holzschaber,,,,,,,,,,,,,,,,,,,,,,,,
MQYW</,Ecke,,,,,,,,,,,,,,,,,,,,,,,,
MR/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MR</,Leibfreund,,,,,,,,,,,,,,,,,,,,,,,,
MR<=/,Untat,,,,,,,,,,,,,,,,,,,,,,,,
MR<H/,"Weide, Futter",,,,,,,,,,,,,,,,,,,,,,,,
MR<JT/,Weideplatz,,,,,,,,,,,,,,,,,,,,,,,,
MR<LH/,Marala,,,,,,,,,,,,,,,,,,,,,,,,
MR=/,Tropfen,,,,,,,,,,,,,,,,,,,,,,,,
MR==/,Myrrhe,,,,,,,,,,,,,,,,,,,,,,,,
MR>/,Herr,,,,,,,,,,,,,,,,,,,,,,,,
MR>=[,,widerspenstig sein,,,,,,,,,,,,,,,,,,,,,,,
MR>CWT/,was beim Kopf ist,,,,,,,,,,,,,,,,,,,,,,,,
MR>H/,"Sehen, Aussehen, Gesicht",,,,,,,,,,,,,,,,,,,,,,,,
MR>H=/,Gesicht,,,,,,,,,,,,,,,,,,,,,,,,
MR>H==/,Kropf,,,,,,,,,,,,,,,,,,,,,,,,
MR>[,,,,,,,in die Höhe schnellen,,,,,,,,,,,,,,,,,,
MRB/,Merab,,,,,,,,,,,,,,,,,,,,,,,,
MRBDJM/,Decken,,,,,,,,,,,,,,,,,,,,,,,,
MRBH/,Menge,,,,,,,,,,,,,,,,,,,,,,,,
MRBH=/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MRBJT/,Mehrzahl,,,,,,,,,,,,,,,,,,,,,,,,
MRBQ/,Mastrind,,,,,,,,,,,,,,,,,,,,,,,,
MRBY/,Lagerstätte,,,,,,,,,,,,,,,,,,,,,,,,
MRBY=/,Lagerstätte,,,,,,,,,,,,,,,,,,,,,,,,
MRC<T/,Ruchlosigkeit,,,,,,,,,,,,,,,,,,,,,,,,
MRCH/,Marescha,,,,,,,,,,,,,,,,,,,,,,,,
MRCH=/,Marescha,,,,,,,,,,,,,,,,,,,,,,,,
MRD/,Auflehnung,,,,,,,,,,,,,,,,,,,,,,,,
MRD=/,Mered,,,,,,,,,,,,,,,,,,,,,,,,
MRDK/,"Merodach, Marduk",,,,,,,,,,,,,,,,,,,,,,,,
MRDKJ/,Mordechai,,,,,,,,,,,,,,,,,,,,,,,,
MRDK_BL>DN/,Merodach-Baladan,,,,,,,,,,,,,,,,,,,,,,,,
MRDP/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MRDWT/,Auflehnung,,,,,,,,,,,,,,,,,,,,,,,,
MRD[,,"sich auflehnen, empören",,,,,,,,,,,,,,,,,,,,,,,
MRG<H/,Ruheplatz,,,,,,,,,,,,,,,,,,,,,,,,
MRGLT/,Fußende,,,,,,,,,,,,,,,,,,,,,,,,
MRGMH/,Steinhaufen,,,,,,,,,,,,,,,,,,,,,,,,
MRGW</,Ruheplatz,,,,,,,,,,,,,,,,,,,,,,,,
MRH/,"Bitterkeit, Gram",,,,,,,,,,,,,,,,,,,,,,,,
MRH=/,Mara,,,,,,,,,,,,,,,,,,,,,,,,
MRH[,,widerspenstig sein,,,,,sich widerspenstig zeigen,,,,,,,,,,,,,,,,,,
MRJ/,Widerspenstigkeit,,,,,,,,,,,,,,,,,,,,,,,,
MRJ>/,Mastvieh,,,,,,,,,,,,,,,,,,,,,,,,
MRJBH/,Streit,,,,,,,,,,,,,,,,,,,,,,,,
MRJBH=/,Meriba,,,,,,,,,,,,,,,,,,,,,,,,
MRJB_B<L/,Merib-Baal,,,,,,,,,,,,,,,,,,,,,,,,
MRJH/,Morija,,,,,,,,,,,,,,,,,,,,,,,,
MRJH=/,Meraja,,,,,,,,,,,,,,,,,,,,,,,,
MRJM/,Mirjam,,,,,,,,,,,,,,,,,,,,,,,,
MRJRJ/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MRJRWT/,Bitterkeit,,,,,,,,,,,,,,,,,,,,,,,,
MRJWT/,Merajot,,,,,,,,,,,,,,,,,,,,,,,,
MRK/,Verzagtheit,,,,,,,,,,,,,,,,,,,,,,,,
MRKB/,Wagenpark; Sattelsitz,,,,,,,,,,,,,,,,,,,,,,,,
MRKBH/,(Streit)wagen,,,,,,,,,,,,,,,,,,,,,,,,
MRKBT/,(Streit)wagen,,,,,,,,,,,,,,,,,,,,,,,,
MRKLT/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MRMH/,"Hinterlist, Verrat",,,,,,,,,,,,,,,,,,,,,,,,
MRMH=/,Mirma,,,,,,,,,,,,,,,,,,,,,,,,
MRMS/,zertretenes Land,,,,,,,,,,,,,,,,,,,,,,,,
MRMWT/,Meremot,,,,,,,,,,,,,,,,,,,,,,,,
MRNTJ/,Meronotiter,,,,,,,,,,,,,,,,,,,,,,,,
MRP>/,Heilung,,,,,,,,,,,,,,,,,,,,,,,,
MRP>=/,Gelassenheit,,,,,,,,,,,,,,,,,,,,,,,,
MRPF/,trübes Wasser,,,,,,,,,,,,,,,,,,,,,,,,
MRQ/,Brühe,,,,,,,,,,,,,,,,,,,,,,,,
MRQX/,Würzkräuter,,,,,,,,,,,,,,,,,,,,,,,,
MRQXH/,Salbentopf,,,,,,,,,,,,,,,,,,,,,,,,
MRQXT/,Salbengemisch,,,,,,,,,,,,,,,,,,,,,,,,
MRQ[,,"glätten, polieren",,,ausgerieben werden,,,,,,,,,,,,,,,,,,,,
MRR/,bitter,,,,,,,,,,,,,,,,,,,,,,,,
MRRH/,Gallenblase,,,,,,,,,,,,,,,,,,,,,,,,
MRRH=/,Galle,,,,,,,,,,,,,,,,,,,,,,,,
MRRJ/,Merariter,,,,,,,,,,,,,,,,,,,,,,,,
MRRJ=/,Merari,,,,,,,,,,,,,,,,,,,,,,,,
MRR[,,bitter sein,,bitter machen,,bitter sein,"bitter machen, erbittern",,,,,,,,,,,,,,,,,,
MRS/,Meres,,,,,,,,,,,,,,,,,,,,,,,,
MRSN>/,Marsena,,,,,,,,,,,,,,,,,,,,,,,,
MRTJM/,Meratajim,,,,,,,,,,,,,,,,,,,,,,,,
MRV[,,"raufen, fegen, wetzen",kahl werden,,"gefegt, blank, glatt sein",,,,,"raufen, fegen, wetzen",,,,,,,,,ausgerauft,,,,,,
MRWD/,Heimatlosigkeit,,,,,,,,,,,,,,,,,,,,,,,,
MRWM/,"hochgelegene Stelle, Höhe",,,,,,,,,,,,,,,,,,,,,,,,
MRWM=/,Merom,,,,,,,,,,,,,,,,,,,,,,,,
MRWQJM/,Massagebehandlung,,,,,,,,,,,,,,,,,,,,,,,,
MRWT/,Marot,,,,,,,,,,,,,,,,,,,,,,,,
MRWX/,beschädigt,,,,,,,,,,,,,,,,,,,,,,,,
MRWY/,Laufen,,,,,,,,,,,,,,,,,,,,,,,,
MRWYH/,"Art wie einer läuft, Laufen",,,,,,,,,,,,,,,,,,,,,,,,
MRWYH=/,Erpressung,,,,,,,,,,,,,,,,,,,,,,,,
MRWZ/,Meros,,,,,,,,,,,,,,,,,,,,,,,,
MRXB/,"weiter Raum, Weite",,,,,,,,,,,,,,,,,,,,,,,,
MRXCT/,Kochpfanne,,,,,,,,,,,,,,,,,,,,,,,,
MRXQ/,"Ferne, Weite",,,,,,,,,,,,,,,,,,,,,,,,
MRX[,,aufstreichen,,,,,,,,,,,,,,,,,,,,,,,
MRY</,Pfrieme,,,,,,,,,,,,,,,,,,,,,,,,
MRYPT/,Pflaster,,,,,,,,,,,,,,,,,,,,,,,,
MRY[,,,schmerzlich sein,,,,aufreizen,,,,,,,,,,,,,,,,,,
MRZX/,"Gelage, Kultfeier",,,,,,,,,,,,,,,,,,,,,,,,
MS/,Zwangsarbeit; zu Zwangsarbeit Aufgebotene <Kollektiv>,,,,,,,,,,,,,,,,,,,,,,,,
MS</,"Abbruch (des Lagers), Aufbruch; Wanderung",,,,,,,,,,,,,,,,,,,,,,,,
MS<=/,Bruchstein,,,,,,,,,,,,,,,,,,,,,,,,
MS<D/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MS=/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MSB/,Umgebung: Tafelrunde; rundum,,,,,,,,,,,,,,,,,,,,,,,,
MSBH/,"Umgang, Gang; rundum",,,,,,,,,,,,,,,,,,,,,,,,
MSD/,Grundlage,,,,,,,,,,,,,,,,,,,,,,,,
MSDRWN/,Abort?; Luftloch?,,,,,,,,,,,,,,,,,,,,,,,,
MSGR/,Gefängnis,,,,,,,,,,,,,,,,,,,,,,,,
MSGR=/,Ersteller von Bollwerken,,,,,,,,,,,,,,,,,,,,,,,,
MSGRT/,Bollwerk,,,,,,,,,,,,,,,,,,,,,,,,
MSH/,"Erprobung, Versuchung",,,,,,,,,,,,,,,,,,,,,,,,
MSH=/,Maßgabe; nach Maßgabe,,,,,,,,,,,,,,,,,,,,,,,,
MSH==/,Verzagen,,,,,,,,,,,,,,,,,,,,,,,,
MSH===/,Massa,,,,,,,,,,,,,,,,,,,,,,,,
MSH[,,,,,,,"auflösen, schmelzen machen",,,,,,,,,,,,,,,,,,
MSK/,"Decke, Vorhang",,,,,,,,,,,,,,,,,,,,,,,,
MSK=/,Würzzusatz,,,,,,,,,,,,,,,,,,,,,,,,
MSKH/,"Metallguss, Gussbild",,,,,,,,,,,,,,,,,,,,,,,,
MSKH=/,Decke,,,,,,,,,,,,,,,,,,,,,,,,
MSKH==/,Gussspende?,,,,,,,,,,,,,,,,,,,,,,,,
MSKH===/,Decke,,,,,,,,,,,,,,,,,,,,,,,,
MSKN/,"bedürftig, arm",,,,,,,,,,,,,,,,,,,,,,,,
MSKNT/,Armut,,,,,,,,,,,,,,,,,,,,,,,,
MSKNWT/,Vorratsstädte,,,,,,,,,,,,,,,,,,,,,,,,
MSKT/,Kettenfäden,,,,,,,,,,,,,,,,,,,,,,,,
MSK[,,mischen,,,,,,,,,,,,,,,,,,,,,,,
MSLH/,"Straße, Bahn",,,,,,,,,,,,,,,,,,,,,,,,
MSLWL/,Straße,,,,,,,,,,,,,,,,,,,,,,,,
MSMR/,Nagel,,,,,,,,,,,,,,,,,,,,,,,,
MSPD/,Trauerfeier,,,,,,,,,,,,,,,,,,,,,,,,
MSPR/,"Zahl, Erzählung",,,,,,,,,,,,,,,,,,,,,,,,
MSPR=/,Misperet,,,,,,,,,,,,,,,,,,,,,,,,
MSPRT/,Misperet,,,,,,,,,,,,,,,,,,,,,,,,
MSPW>/,Futter,,,,,,,,,,,,,,,,,,,,,,,,
MSPXT/,Hautausschlag,,,,,,,,,,,,,,,,,,,,,,,,
MSPXWT/,Hüllen,,,,,,,,,,,,,,,,,,,,,,,,
MSRT/,Pflicht (des Bundes),,,,,,,,,,,,,,,,,,,,,,,,
MSRWT/,Moserot,,,,,,,,,,,,,,,,,,,,,,,,
MSR[,,überliefern,ausgehoben werden,,,,,,,,,,,,,,,,,,,,,,
MSS[,,zerfließen,"zerfließen, sich auflösen, zergehen",,,,zerfließen machen,,,,,,,,,,,,,,,,,,
MSTR/,Versteck,,,,,,,,,,,,,,,,,,,,,,,,
MSTR=/,(das Gesicht) Verbergen,,,,,,,,,,,,,,,,,,,,,,,,
MSTWR/,"Versteck, Obdach",,,,,,,,,,,,,,,,,,,,,,,,
MSWH/,"Decke, Hülle",,,,,,,,,,,,,,,,,,,,,,,,
MSWKH/,Dornhecke,,,,,,,,,,,,,,,,,,,,,,,,
MSX,abwechselnd,,,,,,,,,,,,,,,,,,,,,,,,
MSXR/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
MT/,Mann,,,,,,,,,,,,,,,,,,,,,,,,
MTBN/,Strohhaufen,,,,,,,,,,,,,,,,,,,,,,,,
MTG/,Zaum,,,,,,,,,,,,,,,,,,,,,,,,
MTJ,wann,,,,,,,,,,,,,,,,,,,,,,,,
MTKNT/,"Abmessung, Verhältnis",,,,,,,,,,,,,,,,,,,,,,,,
MTL<WT/,Kinnladen,,,,,,,,,,,,,,,,,,,,,,,,
MTM/,heile Stelle,,,,,,,,,,,,,,,,,,,,,,,,
MTN/,"Gabe, Geschenk",,,,,,,,,,,,,,,,,,,,,,,,
MTN=/,Mattan,,,,,,,,,,,,,,,,,,,,,,,,
MTNH/,"Gabe, Geschenk",,,,,,,,,,,,,,,,,,,,,,,,
MTNH=/,Mattana,,,,,,,,,,,,,,,,,,,,,,,,
MTNJ/,Mitniter,,,,,,,,,,,,,,,,,,,,,,,,
MTNJ=/,Mattenai,,,,,,,,,,,,,,,,,,,,,,,,
MTNJH/,Mattanja,,,,,,,,,,,,,,,,,,,,,,,,
MTNJHW/,Mattanja,,,,,,,,,,,,,,,,,,,,,,,,
MTNJM/,Hüften,,,,,,,,,,,,,,,,,,,,,,,,
MTQ/,Süße,,,,,,,,,,,,,,,,,,,,,,,,
MTQ=/,süß,,,,,,,,,,,,,,,,,,,,,,,,
MTQH/,Mitka,,,,,,,,,,,,,,,,,,,,,,,,
MTQ[,,"süß sein, werden",,,,,"süß machen, süß schmecken",,,,,,,,,,,,,,,,,,
MTRDT/,Mitredat,,,,,,,,,,,,,,,,,,,,,,,,
MTT/,Gabe,,,,,,,,,,,,,,,,,,,,,,,,
MTTH/,Mattatta,,,,,,,,,,,,,,,,,,,,,,,,
MTTJH/,Mattitja,,,,,,,,,,,,,,,,,,,,,,,,
MTTJHW/,Mattitja,,,,,,,,,,,,,,,,,,,,,,,,
MTWC>L/,Metuschaël,,,,,,,,,,,,,,,,,,,,,,,,
MTWCLX/,Metuschelach,,,,,,,,,,,,,,,,,,,,,,,,
MTWQ/,süß,,,,,,,,,,,,,,,,,,,,,,,,
MTX[,,ausdehnen,,,,,,,,,,,,,,,,,,,,,,,
MV</,Pflanzung,,,,,,,,,,,,,,,,,,,,,,,,
MV<MJM/,"Zungenschmaus, Leckerbissen",,,,,,,,,,,,,,,,,,,,,,,,
MV>V>/,Besen,,,,,,,,,,,,,,,,,,,,,,,,
MV>[,,,,,,,,,,,,,,,,,,eintreten; erreichen; widerfahren,,,,,,,
MVBX/,"Schlachtplatz, Schlachtbank",,,,,,,,,,,,,,,,,,,,,,,,
