lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
NTS[,,"vunj, vunjik, pasu, vunja, meg",,,,,,,,,,,,,,,,,,,,,,,
NTX/,"pand, tong, gaw, vitekete, lijaze",,,,,,,,,,,,,,,,,,,,,,,,
NTX[,,,,"mbali, fany, kat, tili, teng",,,,,,,,,,,,,,,,,,,,,
NTY[,,"raru, bomo, raruli, kat, pasu","raru, bomo, raruli, kat, pasu","raru, bomo, raruli, kat, pasu","raru, bomo, raruli, kat, pasu",,,"raru, bomo, raruli, kat, pasu",,,,,,,,,,,,,,,,,
NV</,"pand, zaal, tang, mich, mbog",,,,,,,,,,,,,,,,,,,,,,,,
NV<JM/,"netaimu, wafinyanzi",,,,,,,,,,,,,,,,,,,,,,,,
NV<[,,"pand, zaal, tang, mich, mbog","pand, zaal, tang, mich, mbog",,,,,,,,,,,,,,,,,,,,,,
NVC[,,"ach, kan, achw, ondok, acha","ach, kan, achw, ondok, acha",,"ach, kan, achw, ondok, acha",,,,,,,,,,,,,,,,,,,,
NVH[,,"nyosh, laz, poto, lal, geuk","nyosh, laz, poto, lal, geuk",,,,"nyosh, laz, poto, lal, geuk",,,,,,,,,,,,,,,,,,
NVJ</,"pand, zaal, tang, mich, mbog",,,,,,,,,,,,,,,,,,,,,,,,
NVJCWT/,"taw, teul, unamea",,,,,,,,,,,,,,,,,,,,,,,,
NVJL/,makteshi,,,,,,,,,,,,,,,,,,,,,,,,
NVL/,"uzan, pimw, pimi, pim, lip",,,,,,,,,,,,,,,,,,,,,,,,
NVL[,,"chuku, inu, huku, yake, inuli",,"chuku, inu, huku, yake, inuli",,,,,,,,,,,,,,"chuku, inu, huku, yake, inuli","chuku, inu, huku, yake, inuli",,,,,,
NVP/,"dondo, ton, yadondoza, dondoz, manyunyu, natafi",,,,,,,,,,,,,,,,,,,,,,,,
NVP=/,"dondo, ton, yadondoza, dondoz, manyunyu, natafi",,,,,,,,,,,,,,,,,,,,,,,,
NVPH/,"vidani, pete",,,,,,,,,,,,,,,,,,,,,,,,
NVPH=/,netofa,,,,,,,,,,,,,,,,,,,,,,,,
NVP[,,"dondo, ton, yadondoza, dondoz, manyunyu",,,,,"dondo, ton, yadondoza, dondoz, manyunyu",,,,,,,,,,,,,,,,,,
NVR=[,,"shik, lind, ishi, tunz, zangu",,,,,,,,,,,,,,,,,,,,,,,
NVR[,,"shik, lind, ishi, tunz, zangu",,,,,,,,,,,,,,,,"shik, lind, ishi, tunz, zangu",,,,,,,
NVWPTJ/,"mnetofathi, wanetofathi",,,,,,,,,,,,,,,,,,,,,,,,
NW<DJH/,noadia,,,,,,,,,,,,,,,,,,,,,,,,
NW<[,,"tikis, tikisi, tiki, tetemek, kama","tikis, tikisi, tiki, tetemek, kama",,,,"tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,,,,,,,,,
NW>[,,,,,,,"hash, kataz, apishe, dhani, mwawavunja",,,,,,,,,,,,,,,,,,
NWB[,,"huza, kuza, ulivyo, izali, tumzalie",,"huza, kuza, ulivyo, izali, tumzalie",,,,,,,,,,,,,,,,,,,,,
NWC[,,"ana, yafaavyo, nilaa, aje, zenu",,,,,,,,,,,,,,,,,,,,,,,
NWD/,nodi,,,,,,,,,,,,,,,,,,,,,,,,
NWDB/,nodabu,,,,,,,,,,,,,,,,,,,,,,,,
NWD[,,"dangany, anga, kimbi, pote, tang",,,,"dangany, anga, kimbi, pote, tang","dangany, anga, kimbi, pote, tang",,,,,,,,,,,"kimbi, kimbili, mbili, kimbiz, mbi",,,,,,,
NWH/,"chunga, malisho, lish, viunga, mbug, maka, viot, maskani, kika",,,,,,,,,,,,,,,,,,,,,,,,
NWH=/,"maka, malisho, maskani, pangon, makazi",,,,,,,,,,,,,,,,,,,,,,,,
NWH==/,"maka, malisho, maskani, pangon, makazi",,,,,,,,,,,,,,,,,,,,,,,,
NWH=[,,"uzur, mzur, utukufu, fahari, tuku, wakaao, oka, akakaa, kuka, mkaa",,,,,,,,,,,,,,,,,,,,,,,
NWH[,,,,,,,"uzur, mzur, utukufu, fahari, tuku, wakaao, oka, akakaa, kuka, mkaa",,,,,,,,,,,,,,,,,,
NWLW/,"jaa, nuliw",,,,,,,,,,,,,,,,,,,,,,,,
NWMH/,utepetevu,,,,,,,,,,,,,,,,,,,,,,,,
NWM[,,"ngiz, lal, sinzi, ngizi, nzia",,,,,,,,,,,,,,,,,,,,,,,
NWN/,nuni,,,,,,,,,,,,,,,,,,,,,,,,
NWP/,"ukuu, uvimbe, maka, kwake, vimb",,,,,,,,,,,,,,,,,,,,,,,,
NWP=[,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, tikis, tikisi, tiki, tetemek, kama",,,,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,,,,,,,,,
NWP[,,,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, tikis, tikisi, tiki, tetemek, kama",,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, tikis, tikisi, tiki, tetemek, kama","nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,,,,,,,,
NWR/,"moto, motoni, tekete, teketez, kisha",,,,,,,,,,,,,,,,,,,,,,,,
NWS[,,"kimbi, kimbili, mbili, kimbiz, mbi",,"kimbi, kimbili, mbili, kimbiz, mbi",,,"kimbi, kimbili, mbili, kimbiz, mbi",,,,,,,,,,,,,,,,,,
NWV[,,"tikis, tikisi, tiki, tetemek, kama",,,,,,,,,,,,,,,,,,,,,,,
NWX/,"wek, raha, stareh, pumzik, ach",,,,,,,,,,,,,,,,,,,,,,,,
NWX=[,,"wek, raha, stareh, pumzik, ach",,,,,,,,,,,,,,,,,,,,,,,
NWXH/,noha,,,,,,,,,,,,,,,,,,,,,,,,
NWX[,,"wek, raha, stareh, pumzik, ach",,,,,"wek, raha, stareh, pumzik, ach","wek, raha, stareh, pumzik, ach",,,,,,,,,,,,,,,,,
NWYH/,"manyoya, kibofu",,,,,,,,,,,,,,,,,,,,,,,,
NWY[,,"kimbi, kimbili, mbili, kimbiz, mbi, maua, imetoa",,,,,,,,,,,,,,,,,,,,,,,
NX/,nuhu,,,,,,,,,,,,,,,,,,,,,,,,
NXBJ/,wofsi,,,,,,,,,,,,,,,,,,,,,,,,
NXC/,"nyok, joka, yang",,,,,,,,,,,,,,,,,,,,,,,,
NXC=/,"acha, buz, uganga, pepo, bashir",,,,,,,,,,,,,,,,,,,,,,,,
NXC==/,"nahashi, nahasi",,,,,,,,,,,,,,,,,,,,,,,,
NXCT/,"shab, ping, vikalio, pendele, wapenzi, tama, wajavyo",,,,,,,,,,,,,,,,,,,,,,,,
NXCT=/,"shab, ping, vikalio, pendele, wapenzi, tama, wajavyo",,,,,,,,,,,,,,,,,,,,,,,,
NXCT>/,nehushta,,,,,,,,,,,,,,,,,,,,,,,,
NXCTN/,nehushtani,,,,,,,,,,,,,,,,,,,,,,,,
NXCWN/,nashoni,,,,,,,,,,,,,,,,,,,,,,,,
NXC[,,,"acha, buz, uganga, pepo, bashir","acha, buz, uganga, pepo, bashir",,,,,,,,,,,,,,,,,,,,,
NXH=[,,"wek, raha, stareh, pumzik, ach",,,,,,,,,,,,,,,,,,,,,,,
NXH[,,"mkuu, wakuu, ongoz, risasi, let",,,,,"mkuu, wakuu, ongoz, risasi, let",,,,,,,,,,,,,,,,,,
NXJLWT/,"zeze, wapiga, ukuangalie, wimb, tari",,,,,,,,,,,,,,,,,,,,,,,,
NXJRJM/,"nyungu, tokot",,,,,,,,,,,,,,,,,,,,,,,,
NXL/,"jit, bond, mto, bonden, mito, tend, vivi",,,,,,,,,,,,,,,,,,,,,,,,
NXLH/,"urithi, rith, urith, gawany, fung",,,,,,,,,,,,,,,,,,,,,,,,
NXLJ>L/,nahalieli,,,,,,,,,,,,,,,,,,,,,,,,
NXLMJ/,mnehelami,,,,,,,,,,,,,,,,,,,,,,,,
NXL[,,"urithi, rith, urith, gawany, fung",,"urithi, rith, urith, gawany, fung",,"urithi, rith, urith, gawany, fung","urithi, rith, urith, gawany, fung","urithi, rith, urith, gawany, fung",,,,,,,,,,,,,,,,,
NXM/,"tub, toba, tubi, tubuni, watubu",,,,,,,,,,,,,,,,,,,,,,,,
NXM=/,nahamu,,,,,,,,,,,,,,,,,,,,,,,,
NXMH/,"fari, ghair, fariji, tuliz, faraja",,,,,,,,,,,,,,,,,,,,,,,,
NXMJH/,"nehemia, husik",,,,,,,,,,,,,,,,,,,,,,,,
NXMJM/,"fari, ghair, fariji, tuliz, faraja",,,,,,,,,,,,,,,,,,,,,,,,
NXMNJ/,nahamani,,,,,,,,,,,,,,,,,,,,,,,,
NXM[,,,"fari, ghair, fariji, tuliz, faraja","fari, ghair, fariji, tuliz, faraja","fari, ghair, fariji, tuliz, faraja","fari, ghair, fariji, tuliz, faraja",,,,,,,,,,,,,,,,,,,
NXNW,"sisi, tumevaa, anguka",,,,,,,,,,,,,,,,,,,,,,,,
NXR/,"mkoromo, aruk",,,,,,,,,,,,,,,,,,,,,,,,
NXRH/,"mkoromo, aruk",,,,,,,,,,,,,,,,,,,,,,,,
NXRJ/,naharai,,,,,,,,,,,,,,,,,,,,,,,,
NXR[,,,,"wak, tekete, chom, ondo, teketez",,,,,,,,,,,,,,,,,,,,,
NXT/,"tuli, utulivu, stareh, amani, tuliz, terem, koshuki, ukoo, sikizi, shebarimu",,,,,,,,,,,,,,,,,,,,,,,,
NXT=/,"tuli, utulivu, stareh, amani, tuliz, terem, koshuki, ukoo, sikizi, shebarimu",,,,,,,,,,,,,,,,,,,,,,,,
NXT==/,"terem, koshuki, ukoo, sikizi, shebarimu",,,,,,,,,,,,,,,,,,,,,,,,
NXT===/,nahathi,,,,,,,,,,,,,,,,,,,,,,,,
NXT[,,"shuk, terem, teremki, yangu, peny","shuk, terem, teremki, yangu, peny","shuk, terem, teremki, yangu, peny",,,"shuk, terem, teremki, yangu, peny","shuk, terem, teremki, yangu, peny",,,,,,,,,,"shuk, terem, teremki, yangu, peny",,,"shuk, terem, teremki, yangu, peny","shuk, terem, teremki, yangu, peny",,,
NXWC/,"shab, ping, vikalio",,,,,,,,,,,,,,,,,,,,,,,,
NXWCH/,"shab, ping, vikalio",,,,,,,,,,,,,,,,,,,,,,,,
NXWM/,nahumu,,,,,,,,,,,,,,,,,,,,,,,,
NXWM=/,nahamani,,,,,,,,,,,,,,,,,,,,,,,,
NXWR/,nahori,,,,,,,,,,,,,,,,,,,,,,,,
NXY[,,"uudh, tusih, ekuch, zangu",,,,,,,,,,,,,,,,,,,,,,,
NY/,"ua, maua, bamb, tai, mwew, manyoya, ruka, furukombe",,,,,,,,,,,,,,,,,,,,,,,,
NY=/,"ua, maua, bamb, tai, mwew, manyoya, ruka, furukombe",,,,,,,,,,,,,,,,,,,,,,,,
NY>[,,"kimbi, kimbili, mbili, kimbiz, mbi",,,,,,,,,,,,,,,,,,,,,,,
NYB/,"upanga, pang, wemb, mkuk, alan",,,,,,,,,,,,,,,,,,,,,,,,
NYBH/,"imar, uthabiti, halina, thabiti, chokul",,,,,,,,,,,,,,,,,,,,,,,,
NYB[,,,"simam, wek, simami, amen, simama",,,,"simam, wek, simami, amen, simama","simam, wek, simami, amen, simama",,,,,,,,,,,,,,,,,
NYH/,"manyoya, kibofu",,,,,,,,,,,,,,,,,,,,,,,,
NYH=/,"ua, maua, bamb",,,,,,,,,,,,,,,,,,,,,,,,
NYH[,,"shinda, jitahidini, piga, ishi, twajitaabisha, anga, harib, pote, haribik, ukiwa","shinda, jitahidini, piga, ishi, twajitaabisha, anga, harib, pote, haribik, ukiwa",,,,"shinda, jitahidini, piga, ishi, twajitaabisha, anga, harib, pote, haribik, ukiwa",,,,,,,,,,,,,,,,,,
NYJB/,"ngom, walinzi, lutu, makuruhi",,,,,,,,,,,,,,,,,,,,,,,,
NYJB=/,"nesibu, yift",,,,,,,,,,,,,,,,,,,,,,,,
NYJX/,nesia,,,,,,,,,,,,,,,,,,,,,,,,
NYL[,,,"oko, sali, pony, uniponye, uniokoe","oko, sali, pony, uniponye, uniokoe",,"oko, sali, pony, uniponye, uniokoe","oko, sali, pony, uniponye, uniokoe","oko, sali, pony, uniponye, uniokoe",,,,,,,,,,,,,"oko, sali, pony, uniponye, uniokoe",,,,
NYN/,"ua, maua, bamb",,,,,,,,,,,,,,,,,,,,,,,,
NYR/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
NYR[,,"mlinzi, lind, walinzi, shik, angali",,,,,,,,,,,,,,,,,,,,,,,
NYWRJM/,"mlinzi, lind, walinzi, shik, angali",,,,,,,,,,,,,,,,,,,,,,,,
NYX/,"milele, daim, aman, kale, zot, mwimbishaji, chukuli, mtindo, hedaya, wenye",,,,,,,,,,,,,,,,,,,,,,,,
NYX=/,"zichafu, niliwaponda",,,,,,,,,,,,,,,,,,,,,,,,
NYX[,,,"mwimbishaji, chukuli, mtindo, hedaya, wenye","mwimbishaji, chukuli, mtindo, hedaya, wenye",,,,,,,,,,,"mwimbishaji, chukuli, mtindo, hedaya, wenye",,,,,,,,,,
NYY[,,"ng'a, anga, onekan, toke, angaz",,,,,"ng'a, anga, onekan, toke, angaz",,,,,,,,,,,,,,,,,,
NZH[,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, chemchemi, chipu, sim, siman, toke",,,,,"nyunyi, nyunyizi, nimetia, anyunyizaye, nyunyiz, chemchemi, chipu, sim, siman, toke",,,,,,,,,,,,,,,,,,
NZJD/,"pik, ugal, uwapikie, pakuli",,,,,,,,,,,,,,,,,,,,,,,,
NZJR/,"dhir, wanadhiri, teng, kuliko, teuli",,,,,,,,,,,,,,,,,,,,,,,,
NZL[,,"sonon, chemchemi, itiririkayo, bubuji, jit",,,,,"sonon, chemchemi, itiririkayo, bubuji, jit",,,,,,,,,,,,,,,,,,
NZM/,"pete, kuk, mhur, herini, mihuri",,,,,,,,,,,,,,,,,,,,,,,,
NZQ/,"jerah, pig, uuaj, pigo, yake",,,,,,,,,,,,,,,,,,,,,,,,
NZQ[,,,,,,,,,,,,,,,,,,"jerah, pig, uuaj, pigo, yake",,,"jerah, pig, uuaj, pigo, yake",,,,
NZR/,"taka, wakf, kabisa, teng, taji",,,,,,,,,,,,,,,,,,,,,,,,
NZR[,,,"taka, wakf, kabisa, teng, taji, maalumu, ribi, kule",,,,"taka, wakf, kabisa, teng, taji, maalumu, ribi, kule",,,,,,,,,,,,,,,,,,
P<H[,,"kuugua, ugu, kite, jeruhi, tuli",,,,,,,,,,,,,,,,,,,,,,,
P<J/,pau,,,,,,,,,,,,,,,,,,,,,,,,
P<L/,"kazi, matendo, tend, fany, enda",,,,,,,,,,,,,,,,,,,,,,,,
P<LH/,"ujir, hawa, mshahara, malipo, ijar",,,,,,,,,,,,,,,,,,,,,,,,
P<LTJ/,peulethai,,,,,,,,,,,,,,,,,,,,,,,,
P<L[,,"nitege, kazi, matendo, tend, fany, enda",,,,,,,,,,,,,,,,,,,,,,,
P<M/,"mara, pig, wakati, pigw, pond",,,,,,,,,,,,,,,,,,,,,,,,
P<MWN/,njug,,,,,,,,,,,,,,,,,,,,,,,,
P<M[,,"fadhai, taab, kazi, dhar, sumbu","fadhai, taab, kazi, dhar, sumbu",,,"fadhai, taab, kazi, dhar, sumbu",,,,,,,,,,,,,,,,,,,
P<RJ/,mwarbi,,,,,,,,,,,,,,,,,,,,,,,,
P<R[,,"fumbu, funu, fung, fungu, funguliw",,,,,,,,,,,,,,,,,,,,,,,
P<W/,pau,,,,,,,,,,,,,,,,,,,,,,,,
P<WR/,"peori, haututoshi",,,,,,,,,,,,,,,,,,,,,,,,
P>H/,"upande, ubav, mbavuni, pemb, ubavuni",,,,,,,,,,,,,,,,,,,,,,,,
P>H=/,"upande, ubav, mbavuni, pemb, ubavuni",,,,,,,,,,,,,,,,,,,,,,,,
P>H==/,"upande, ubav, mbavuni, pemb, ubavuni",,,,,,,,,,,,,,,,,,,,,,,,
P>H[,,,,,,,"shik, ambata, ishi, anda, pasu",,,,,,,,,,,,,,,,,,
P>R/,"lemb, wapewe",,,,,,,,,,,,,,,,,,,,,,,,
P>R=[,,,,"uzur, mzur, utukufu, fahari, tuku, apew",,,,,,,,,,,,,,,,,,,,,
P>RH/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
P>RH=/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
P>RN/,"parani, maoni, meribath-kadeshi, aliangaza, motomoto",,,,,,,,,,,,,,,,,,,,,,,,
P>RWR/,nyeupe,,,,,,,,,,,,,,,,,,,,,,,,
P>R[,,,,"uzur, mzur, utukufu, fahari, tuku, apew",,"uzur, mzur, utukufu, fahari, tuku, apew",,,,,,,,,,,,,,,,,,,
PC/,"umba, ujinga, hauzingatii, hununa",,,,,,,,,,,,,,,,,,,,,,,,
PC</,"makosa, kosa, kos, wakaasi, nias",,,,,,,,,,,,,,,,,,,,,,,,
PC<[,,"makosa, kosa, kos, wakaasi, nias","makosa, kosa, kos, wakaasi, nias",,,,,,,,,,,,,,,,,,,,,,
PCR/,"fsir, fasir, fasiri, elez, wafasiri",,,,,,,,,,,,,,,,,,,,,,,,
PCR[,,,,,,,,,,,,,,,,,,"fsir, fasir, fasiri, elez, wafasiri",,"fsir, fasir, fasiri, elez, wafasiri",,,,,
PCT/,"tan, amb, katani, la, jifung",,,,,,,,,,,,,,,,,,,,,,,,
PCTH/,"tan, amb, katani, la, jifung",,,,,,,,,,,,,,,,,,,,,,,,
PCV[,,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka",,"mvu, chun, shambuli, kuvu, kuteka","mvu, chun, shambuli, kuvu, kuteka",,,,,,,,,,,,,,,,,,
PCXWR/,pashuri,,,,,,,,,,,,,,,,,,,,,,,,
PCX[,,,,"raru, bomo, raruli, kat, pasu",,,,,,,,,,,,,,,,,,,,,
PD<[,,"oko, sali, pony, uniponye, uniokoe",,,,,,,,,,,,,,,,,,,,,,,
PDH>L/,pedaheli,,,,,,,,,,,,,,,,,,,,,,,,
PDHYWR/,pedasuri,,,,,,,,,,,,,,,,,,,,,,,,
PDH[,,"kombo, fidi, wakombo, kombole, kukombo","kombo, fidi, wakombo, kombole, kukombo",,,,"kombo, fidi, wakombo, kombole, kukombo","kombo, fidi, wakombo, kombole, kukombo",,,,,,,,,,,,,,,,,
PDJH/,pedaya,,,,,,,,,,,,,,,,,,,,,,,,
PDJHW/,pedaya,,,,,,,,,,,,,,,,,,,,,,,,
PDJWM/,"kombo, kisasi, jamaa, kombole, bole",,,,,,,,,,,,,,,,,,,,,,,,
PDJWN/,"kombo, kisasi, jamaa, kombole, bole",,,,,,,,,,,,,,,,,,,,,,,,
PDN/,"padan-aramu, padan, nifi, usioe",,,,,,,,,,,,,,,,,,,,,,,,
PDR/,"vyake, uliopo",,,,,,,,,,,,,,,,,,,,,,,,
PDWJM/,"kombo, fidi, wakombo, kombole, kukombo",,,,,,,,,,,,,,,,,,,,,,,,
PDWN/,padoni,,,,,,,,,,,,,,,,,,,,,,,,
PDWT/,"kombo, kisasi, jamaa, kombole, bole",,,,,,,,,,,,,,,,,,,,,,,,
PF</,"hatu, daraj, mlima, ngaz, nyay",,,,,,,,,,,,,,,,,,,,,,,,
PF<[,,"hatu, daraj, mlima, ngaz, nyay",,,,,,,,,,,,,,,,,,,,,,,
PFH[,,"tandik, kunju, nyosh, kuene, tanda",,,,,,,,,,,,,,,,,,,,,,,
PFQ[,,"fumbu, funu, fung, fungu, funguliw",,"fumbu, funu, fung, fungu, funguliw",,,,,,,,,,,,,,,,,,,,,
PG/,"kuiv, iivayo, wapevusha, yoiv, msim",,,,,,,,,,,,,,,,,,,,,,,,
PG</,"tuki, bahati",,,,,,,,,,,,,,,,,,,,,,,,
PG<J>L/,pagieli,,,,,,,,,,,,,,,,,,,,,,,,
PG<[,,"anguk, anguki, angush, pig, nao",,,,,"anguk, anguki, angush, pig, nao",,,,,,,,,,,,,,,,,,
PGC[,,"kuta, kutan, kuku, amriw, pat","kuta, kutan, kuku, amriw, pat","kuta, kutan, kuku, amriw, pat",,,,,,,,,,,,,,,,,,,,,
PGR/,"mizoga, mait, mzog, uzik, jinyakuli",,,,,,,,,,,,,,,,,,,,,,,,
PGR[,,,,"fadhai, zimi, chok, hofu, haraka",,,,,,,,,,,,,,,,,,,,,
PGWL/,"mavi, jaa, jaan, ziuz, uref",,,,,,,,,,,,,,,,,,,,,,,,
PH,"hapa, upande, huku, humu, sasa",,,,,,,,,,,,,,,,,,,,,,,,
PH/,"kinywa, midomo, nywan, vinywa, makali, upanga, pang, wemb, mkuk, alan",,,,,,,,,,,,,,,,,,,,,,,,
PJCWN/,pishoni,,,,,,,,,,,,,,,,,,,,,,,,
PJD/,"msib, aujuaye, patikan",,,,,,,,,,,,,,,,,,,,,,,,
PJH/,mtamba,,,,,,,,,,,,,,,,,,,,,,,,
PJKL/,fikoli,,,,,,,,,,,,,,,,,,,,,,,,
PJM/,"kinywa, midomo, nywan, vinywa, makali",,,,,,,,,,,,,,,,,,,,,,,,
PJMH/,ndish,,,,,,,,,,,,,,,,,,,,,,,,
PJNN/,pinoni,,,,,,,,,,,,,,,,,,,,,,,,
PJNXS/,finehasi,,,,,,,,,,,,,,,,,,,,,,,,
PJPJWT/,"meno, pemb, jino, lim, malazi",,,,,,,,,,,,,,,,,,,,,,,,
PJTWN/,pithoni,,,,,,,,,,,,,,,,,,,,,,,,
PJX/,ayarushe,,,,,,,,,,,,,,,,,,,,,,,,
PJ_BST/,pi-besethi,,,,,,,,,,,,,,,,,,,,,,,,
PJ_HXJRWT/,"pi-hahirothi, hahirothi",,,,,,,,,,,,,,,,,,,,,,,,
PK/,"chup, yamimi, jikaze, ufungue",,,,,,,,,,,,,,,,,,,,,,,,
PKH[,,,,zungu,,,,,,,,,,,,,,,,,,,,,
PKRT_HYBJJM/,pokereth-sebaimu,,,,,,,,,,,,,,,,,,,,,,,,
PL>/,"ajab, ishara, miujiza, kifani, zoziti",,,,,,,,,,,,,,,,,,,,,,,,
PL>J/,"la, hayadirikiki",,,,,,,,,,,,,,,,,,,,,,,,
PL>J=/,wapalu,,,,,,,,,,,,,,,,,,,,,,,,
PL>JH/,pelaya,,,,,,,,,,,,,,,,,,,,,,,,
PL>[,,,"ajab, gumu, miujiza, ondo, staajabi","ajab, gumu, miujiza, ondo, staajabi",,"ajab, gumu, miujiza, ondo, staajabi","ajab, gumu, miujiza, ondo, staajabi",,,,,,,,,,,,,,,,,,
PLCT/,"filisti, ufilisti, filistia, fira",,,,,,,,,,,,,,,,,,,,,,,,
PLCTJ/,"wafilisti, mfilisti",,,,,,,,,,,,,,,,,,,,,,,,
PLC[,,,,,,"gaaga, gaa-ga, ujivike",,,,,,,,,,,,,,,,,,,
PLDC/,pildashi,,,,,,,,,,,,,,,,,,,,,,,,
PLDT/,"chum, minyororo",,,,,,,,,,,,,,,,,,,,,,,,
PLG/,"mito, jit, mkondo, mifereji, wawapa",,,,,,,,,,,,,,,,,,,,,,,,
PLG=/,pelegi,,,,,,,,,,,,,,,,,,,,,,,,
PLGC/,suri,,,,,,,,,,,,,,,,,,,,,,,,
PLGH/,"mito, jit, mkondo, mifereji, wawapa",,,,,,,,,,,,,,,,,,,,,,,,
PLGH=/,"kusud, mtasitasita, gawa, kasi",,,,,,,,,,,,,,,,,,,,,,,,
PLG[,,,"gawa, gawany, gawi, fitini, gaw","gawa, gawany, gawi, fitini, gaw",,,,,,,,,,,,,,"gawa, gawany, gawi, fitini, gaw",,,,,,,
PLH[,,,"dhihirisha, vyowaten, umbw, jiteuli, yoka",,,,"dhihirisha, vyowaten, umbw, jiteuli, yoka",,,,,,,,,,,,,,,,,,
PLJH/,pelaya,,,,,,,,,,,,,,,,,,,,,,,,
PLJL/,"majaji, mwamuzi, muvy, ngeku, chonge",,,,,,,,,,,,,,,,,,,,,,,,
PLJLH/,"majaji, mwamuzi, muvy, ngeku, chonge",,,,,,,,,,,,,,,,,,,,,,,,
PLJLJ/,"majaji, mwamuzi, muvy, ngeku, chonge",,,,,,,,,,,,,,,,,,,,,,,,
PLJLJH/,"hukumu, adil, kesi, tekele, mada",,,,,,,,,,,,,,,,,,,,,,,,
PLJV/,"okok, mmoja, sali, mabaki, pon",,,,,,,,,,,,,,,,,,,,,,,,
PLJV=/,"okok, mmoja, sali, mabaki, pon",,,,,,,,,,,,,,,,,,,,,,,,
PLJVH/,"okok, mmoja, sali, mabaki, pon",,,,,,,,,,,,,,,,,,,,,,,,
PLK/,"mtaa, mwan, jeng",,,,,,,,,,,,,,,,,,,,,,,,
PLK=/,"mtaa, mwan, jeng",,,,,,,,,,,,,,,,,,,,,,,,
PLL/,palali,,,,,,,,,,,,,,,,,,,,,,,,
PLL=[,,,,,,,,,,,,,,,,,,,,,,,,,
PLLJH/,pelalia,,,,,,,,,,,,,,,,,,,,,,,,
PLL[,,,,,,,,,,,,,,,,,,,,,,,,,
PLMNJ/,"fulani, karibu, lenyewe, hus, mawaziri",,,,,,,,,,,,,,,,,,,,,,,,
PLNJ/,"fulani, karibu, lenyewe, hus, mawaziri, mpeloni",,,,,,,,,,,,,,,,,,,,,,,,
PLS/,"mizani, nipimwe, auju",,,,,,,,,,,,,,,,,,,,,,,,
PLS=[,,,,"mlinzi, lind, walinzi, shik, angali",,,,,,,,,,,,,,,,,,,,,
PLS[,,,,"mlinzi, lind, walinzi, shik, angali",,,,,,,,,,,,,,,,,,,,,
PLT/,pelethi,,,,,,,,,,,,,,,,,,,,,,,,
PLTJ/,"wapelethi, mofisa",,,,,,,,,,,,,,,,,,,,,,,,
PLV/,peleti,,,,,,,,,,,,,,,,,,,,,,,,
PLVJ/,mpeloni,,,,,,,,,,,,,,,,,,,,,,,,
PLVJ=/,palti,,,,,,,,,,,,,,,,,,,,,,,,
PLVJ==/,piltai,,,,,,,,,,,,,,,,,,,,,,,,
PLVJ>L/,paltieli,,,,,,,,,,,,,,,,,,,,,,,,
PLVJH/,pelatia,,,,,,,,,,,,,,,,,,,,,,,,
PLVJHW/,pelatia,,,,,,,,,,,,,,,,,,,,,,,,
PLV[,,"okok, oko, kimbi, pon, okole, wokovu, shind, haufai, endele, wakiwa",,"okok, oko, kimbi, pon, okole, wokovu, shind, haufai, endele, wakiwa",,,"okok, oko, kimbi, pon, okole, wokovu, shind, haufai, endele, wakiwa",,,,,,,,,,,,,,,,,,
PLW>/,palu,,,,,,,,,,,,,,,,,,,,,,,,
PLX/,"sagi, shav, wakampa, uimara, wali",,,,,,,,,,,,,,,,,,,,,,,,
PLX>/,pilha,,,,,,,,,,,,,,,,,,,,,,,,
PLXN/,"tumiki, kuhan, hudumi, hudum, ibad",,,,,,,,,,,,,,,,,,,,,,,,
PLX[,,"shik, ambata, ishi, anda, pasu",,"shik, ambata, ishi, anda, pasu",,,,,,,,,,,,,,"tumiki, kuhan, hudumi, hudum, ibad",,,,,,,
PLYWT/,"kubwa, staajabuni, waamini, utisho",,,,,,,,,,,,,,,,,,,,,,,,
PLY[,,,,,,"kubwa, staajabuni, waamini, utisho",,,,,,,,,,,,,,,,,,,
PM/,"kinywa, vinywa, nywan, lile, ribu",,,,,,,,,,,,,,,,,,,,,,,,
PN,"asij, wasije, usij, nisije, kwamba",,,,,,,,,,,,,,,,,,,,,,,,
