lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
MCLMT/,Meshullemeth,,,,,,,,,,,,,,,,,,,,,,,,
MCLMWT/,Meshillemoth,,,,,,,,,,,,,,,,,,,,,,,,
MCLWX/,"sending, outstretching",,,,,,,,,,,,,,,,,,,,,,,,
MCLX/,"outstretching, undertaking",,,,,,,,,,,,,,,,,,,,,,,,
MCLXT/,"discharge, deputation",,,,,,,,,,,,,,,,,,,,,,,,
MCL[,,"rule, govern",,,,,"cause to rule, exercise dominion",,,,,,,,,,,,,,,,,,
MCM</,"thing heard, rumour",,,,,,,,,,,,,,,,,,,,,,,,
MCM<=/,Mishma,,,,,,,,,,,,,,,,,,,,,,,,
MCM<T/,"subject, body-guard",,,,,,,,,,,,,,,,,,,,,,,,
MCMH/,"devastation, horror",,,,,,,,,,,,,,,,,,,,,,,,
MCMN/,fatness,,,,,,,,,,,,,,,,,,,,,,,,
MCMNH/,Mishmannah,,,,,,,,,,,,,,,,,,,,,,,,
MCMNJM/,festival dishes,,,,,,,,,,,,,,,,,,,,,,,,
MCMR/,guard; lookout; division of service,,,,,,,,,,,,,,,,,,,,,,,,
MCMRT/,"guard, obligation, service",,,,,,,,,,,,,,,,,,,,,,,,
MCNH/,"second, double; copy; part of Jerusalem",,,,,,,,,,,,,,,,,,,,,,,,
MCPTJM/,saddle-bags,,,,,,,,,,,,,,,,,,,,,,,,
MCPV/,"judgment, justice; decision, custom",,,,,,,,,,,,,,,,,,,,,,,,
MCPXH/,(extended) family; clan,,,,,,,,,,,,,,,,,,,,,,,,
MCPXT/,(extended) family; clan,,,,,,,,,,,,,,,,,,,,,,,,
MCQ/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MCQ</,what is clear,,,,,,,,,,,,,,,,,,,,,,,,
MCQ=/,rushing,,,,,,,,,,,,,,,,,,,,,,,,
MCQD/,almond-like,,,,,,,,,,,,,,,,,,,,,,,,
MCQH/,cup-bearer; well-irrigated land,,,,,,,,,,,,,,,,,,,,,,,,
MCQL/,weight,,,,,,,,,,,,,,,,,,,,,,,,
MCQLT/,level,,,,,,,,,,,,,,,,,,,,,,,,
MCQWL/,weight,,,,,,,,,,,,,,,,,,,,,,,,
MCQWP/,lintel,,,,,,,,,,,,,,,,,,,,,,,,
MCR<J/,Mishraite,,,,,,,,,,,,,,,,,,,,,,,,
MCRH/,liquid,,,,,,,,,,,,,,,,,,,,,,,,
MCRWQJ/,pipe,,,,,,,,,,,,,,,,,,,,,,,,
MCSH/,"plunder, booty",,,,,,,,,,,,,,,,,,,,,,,,
MCT>/,banquet,,,,,,,,,,,,,,,,,,,,,,,,
MCTH/,(drinking-) feast,,,,,,,,,,,,,,,,,,,,,,,,
MCVR/,writing,,,,,,,,,,,,,,,,,,,,,,,,
MCVWX/,spreading-place,,,,,,,,,,,,,,,,,,,,,,,,
MCVX/,spreading-place,,,,,,,,,,,,,,,,,,,,,,,,
MCW>H/,desolation,,,,,,,,,,,,,,,,,,,,,,,,
MCW>WT/,deceptions,,,,,,,,,,,,,,,,,,,,,,,,
MCWBB/,Meshobab,,,,,,,,,,,,,,,,,,,,,,,,
MCWBH/,defection,,,,,,,,,,,,,,,,,,,,,,,,
MCWGH/,error,,,,,,,,,,,,,,,,,,,,,,,,
MCWV/,oar,,,,,,,,,,,,,,,,,,,,,,,,
MCX/,oil,,,,,,,,,,,,,,,,,,,,,,,,
MCXH/,anointing,,,,,,,,,,,,,,,,,,,,,,,,
MCXH=/,anointment,,,,,,,,,,,,,,,,,,,,,,,,
MCXH==/,portion,,,,,,,,,,,,,,,,,,,,,,,,
MCXH===/,portion,,,,,,,,,,,,,,,,,,,,,,,,
MCXJT/,destroyer; destruction,,,,,,,,,,,,,,,,,,,,,,,,
MCXR/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MCXT/,destruction,,,,,,,,,,,,,,,,,,,,,,,,
MCXT=/,disfigurement,,,,,,,,,,,,,,,,,,,,,,,,
MCXT==/,corruption,,,,,,,,,,,,,,,,,,,,,,,,
MCX[,,"smear, anoint",be anointed,,,,,,,,,,,,,,,,,,,,,,
MD/,"clothing, garment",,,,,,,,,,,,,,,,,,,,,,,,
MD</,knowledge,,,,,,,,,,,,,,,,,,,,,,,,
MD<=/,"kinsman, relative",,,,,,,,,,,,,,,,,,,,,,,,
MD<T/,kinship,,,,,,,,,,,,,,,,,,,,,,,,
MDBR/,"wilderness, pasturage, steppe, desert",,,,,,,,,,,,,,,,,,,,,,,,
MDBR=/,speaking,,,,,,,,,,,,,,,,,,,,,,,,
MDBX/,altar,,,,,,,,,,,,,,,,,,,,,,,,
MDCH/,that which is threshed,,,,,,,,,,,,,,,,,,,,,,,,
MDD[,,measure,be measured,measure,,"measure oneself, stretch",,,,,,,,,,,,,,,,,,,
MDH/,"measure, measurement",,,,,,,,,,,,,,,,,,,,,,,,
MDH=/,tribute,,,,,,,,,,,,,,,,,,,,,,,,
MDHBH/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MDJ/,Madai,,,,,,,,,,,,,,,,,,,,,,,,
MDJ=/,Medes,,,,,,,,,,,,,,,,,,,,,,,,
MDJN/,Midian,,,,,,,,,,,,,,,,,,,,,,,,
MDJN=/,Midian,,,,,,,,,,,,,,,,,,,,,,,,
MDJN==/,Middin,,,,,,,,,,,,,,,,,,,,,,,,
MDJNH/,"district, province",,,,,,,,,,,,,,,,,,,,,,,,
MDJNJ/,Midianite,,,,,,,,,,,,,,,,,,,,,,,,
MDKH/,mortar,,,,,,,,,,,,,,,,,,,,,,,,
MDMN/,Madmen,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH/,dung-place,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH=/,Madmenah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH==/,Madmannah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH===/,Madmannah,,,,,,,,,,,,,,,,,,,,,,,,
MDN/,Medan,,,,,,,,,,,,,,,,,,,,,,,,
MDNJ/,Midianite,,,,,,,,,,,,,,,,,,,,,,,,
MDQRH/,stab,,,,,,,,,,,,,,,,,,,,,,,,
MDRC/,exposition,,,,,,,,,,,,,,,,,,,,,,,,
MDRGH/,steep way,,,,,,,,,,,,,,,,,,,,,,,,
MDRK/,"stepping-place, footstep",,,,,,,,,,,,,,,,,,,,,,,,
MDW/,garment,,,,,,,,,,,,,,,,,,,,,,,,
MDW<,"wherefore, why (interr)",,,,,,,,,,,,,,,,,,,,,,,,
MDWH/,sickness,,,,,,,,,,,,,,,,,,,,,,,,
MDWN/,"quarrel, dispute, contention",,,,,,,,,,,,,,,,,,,,,,,,
MDWN=/,Madon,,,,,,,,,,,,,,,,,,,,,,,,
MDWR/,dwelling,,,,,,,,,,,,,,,,,,,,,,,,
MDWRH/,pile (of wood),,,,,,,,,,,,,,,,,,,,,,,,
MDWXJM/,enticement,,,,,,,,,,,,,,,,,,,,,,,,
MDXH/,overthrow,,,,,,,,,,,,,,,,,,,,,,,,
MDXPH/,thrust,,,,,,,,,,,,,,,,,,,,,,,,
MF>/,"carrying, burden, load; tribute",,,,,,,,,,,,,,,,,,,,,,,,
MF>=/,utterance,,,,,,,,,,,,,,,,,,,,,,,,
MF>==/,partiality,,,,,,,,,,,,,,,,,,,,,,,,
MF>===/,Massa,,,,,,,,,,,,,,,,,,,,,,,,
MF>H/,lifting up,,,,,,,,,,,,,,,,,,,,,,,,
MF>T/,"lifting up, gift, portion, tribute",,,,,,,,,,,,,,,,,,,,,,,,
MFGB/,"high spot, refuge",,,,,,,,,,,,,,,,,,,,,,,,
MFKH/,hedge,,,,,,,,,,,,,,,,,,,,,,,,
MFKJL/,(type of) psalm,,,,,,,,,,,,,,,,,,,,,,,,
MFKJT/,show-piece; imagination,,,,,,,,,,,,,,,,,,,,,,,,
MFKRT/,wage,,,,,,,,,,,,,,,,,,,,,,,,
MFMRH/,nail,,,,,,,,,,,,,,,,,,,,,,,,
MFPX/,"deviation, break of law",,,,,,,,,,,,,,,,,,,,,,,,
MFRH/,dominion,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT/,burning,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT_MJM/,Misrephoth Maim,,,,,,,,,,,,,,,,,,,,,,,,
MFRQH/,Masrekah,,,,,,,,,,,,,,,,,,,,,,,,
MFRT/,pan,,,,,,,,,,,,,,,,,,,,,,,,
MFVMH/,animosity,,,,,,,,,,,,,,,,,,,,,,,,
MFWF/,"exultation, joy",,,,,,,,,,,,,,,,,,,,,,,,
MFWKH/,hedge,,,,,,,,,,,,,,,,,,,,,,,,
MFWR/,saw,,,,,,,,,,,,,,,,,,,,,,,,
MFWRH/,(liquid measure),,,,,,,,,,,,,,,,,,,,,,,,
MFXQ/,laughter,,,,,,,,,,,,,,,,,,,,,,,,
MG/,official,,,,,,,,,,,,,,,,,,,,,,,,
MG<RT/,"rebuke, menace",,,,,,,,,,,,,,,,,,,,,,,,
MGB<H/,"headgear, turban",,,,,,,,,,,,,,,,,,,,,,,,
MGBJC/,Magbish,,,,,,,,,,,,,,,,,,,,,,,,
MGBLT/,cords,,,,,,,,,,,,,,,,,,,,,,,,
MGD/,excellence,,,,,,,,,,,,,,,,,,,,,,,,
MGDJ>L/,Magdiel,,,,,,,,,,,,,,,,,,,,,,,,
MGDL/,tower,,,,,,,,,,,,,,,,,,,,,,,,
MGDL=/,Migdol,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_<DR/,Migdal Eder,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_>L/,Migdal El,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_GD/,Migdal Gad,,,,,,,,,,,,,,,,,,,,,,,,
MGDL_SWNH/,from Migdol to Aswan,,,,,,,,,,,,,,,,,,,,,,,,
MGDNWT/,excellent things,,,,,,,,,,,,,,,,,,,,,,,,
MGDW/,Megiddo,,,,,,,,,,,,,,,,,,,,,,,,
MGDWL/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MGL/,sickle,,,,,,,,,,,,,,,,,,,,,,,,
MGLH/,scroll,,,,,,,,,,,,,,,,,,,,,,,,
MGMT/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MGN/,shield,,,,,,,,,,,,,,,,,,,,,,,,
MGN=/,insolent,,,,,,,,,,,,,,,,,,,,,,,,
MGNH/,insolence,,,,,,,,,,,,,,,,,,,,,,,,
MGN[,,,,"deliver, give",,,,,,,,,,,,,,,,,,,,,
MGPH/,"plague, torment, defeat, blow",,,,,,,,,,,,,,,,,,,,,,,,
MGPJ<C/,Magpiash,,,,,,,,,,,,,,,,,,,,,,,,
MGR<WT/,recesses,,,,,,,,,,,,,,,,,,,,,,,,
MGRC/,"pasture, untilled ground; produce",,,,,,,,,,,,,,,,,,,,,,,,
MGRCWT/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MGRH/,stone-saw,,,,,,,,,,,,,,,,,,,,,,,,
MGRPH/,shovel,,,,,,,,,,,,,,,,,,,,,,,,
MGRWN/,Migron,,,,,,,,,,,,,,,,,,,,,,,,
MGR[,,"cast, throw",,hurl,,,,,,,,,,,,,,,,overthrow,,,,,
MGWG/,Magog,,,,,,,,,,,,,,,,,,,,,,,,
MGWR/,horror,,,,,,,,,,,,,,,,,,,,,,,,
MGWRH/,horror,,,,,,,,,,,,,,,,,,,,,,,,
MGWRH=/,corn-pit,,,,,,,,,,,,,,,,,,,,,,,,
MGWRJM/,sojourning; alien citizenship,,,,,,,,,,,,,,,,,,,,,,,,
MGWRM/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MGZRH/,axe,,,,,,,,,,,,,,,,,,,,,,,,
MH,"what (interr), how (interr)",,,,,,,,,,,,,,,,,,,,,,,,
MHH[,,,,,,"hesitate, delay, tarry, linger",,,,,,,,,,,,,,,,,,,
MHJR/,"quick, prompt",,,,,,,,,,,,,,,,,,,,,,,,
MHJVB>L/,Mehetabel,,,,,,,,,,,,,,,,,,,,,,,,
MHLK/,"walk, journey, passage",,,,,,,,,,,,,,,,,,,,,,,,
MHLL/,"praise, fame",,,,,,,,,,,,,,,,,,,,,,,,
MHLL>L/,Mahalalel,,,,,,,,,,,,,,,,,,,,,,,,
MHLMWT/,"strokes, blows",,,,,,,,,,,,,,,,,,,,,,,,
MHL[,,be vitiated,,,,,,,,,,,,,,,,,,,,,,,
MHMRWT/,rain-pits,,,,,,,,,,,,,,,,,,,,,,,,
MHPKH/,overthrow,,,,,,,,,,,,,,,,,,,,,,,,
MHPKT/,stock,,,,,,,,,,,,,,,,,,,,,,,,
MHR/,marriage-money,,,,,,,,,,,,,,,,,,,,,,,,
MHR=[,,obtain (by paying the marriage-money),,,,,,,,,,,,,,,,,,,,,,,
MHRH/,"haste, speed (n); quickly (adv)",,,,,,,,,,,,,,,,,,,,,,,,
MHRJ/,Maharai,,,,,,,,,,,,,,,,,,,,,,,,
MHR[,,,"be hurried, hasty",hasten,,,,,,,,,,,,,,,,,,,,,
MHR_CLL_XC_BZ/,Maher-Shalal-Hash-Baz,,,,,,,,,,,,,,,,,,,,,,,,
MHTLWT/,deceit,,,,,,,,,,,,,,,,,,,,,,,,
MHWMH/,"confusion, panic",,,,,,,,,,,,,,,,,,,,,,,,
MHWMN/,Mehuman,,,,,,,,,,,,,,,,,,,,,,,,
MJ,who (interr),,,,,,,,,,,,,,,,,,,,,,,,
MJC</,Mesha,,,,,,,,,,,,,,,,,,,,,,,,
MJC<=/,Mesha,,,,,,,,,,,,,,,,,,,,,,,,
MJC>/,Mesha,,,,,,,,,,,,,,,,,,,,,,,,
MJC>L/,Mishael,,,,,,,,,,,,,,,,,,,,,,,,
MJCK/,Meshach,,,,,,,,,,,,,,,,,,,,,,,,
MJCRJM/,"straightness, fairness, equity",,,,,,,,,,,,,,,,,,,,,,,,
MJCWR/,"level ground, plain",,,,,,,,,,,,,,,,,,,,,,,,
MJDB>/,Medeba,,,,,,,,,,,,,,,,,,,,,,,,
MJDD/,Medad,,,,,,,,,,,,,,,,,,,,,,,,
MJK>/,Mica,,,,,,,,,,,,,,,,,,,,,,,,
MJK>L/,Michael,,,,,,,,,,,,,,,,,,,,,,,,
MJKH/,Micah,,,,,,,,,,,,,,,,,,,,,,,,
MJKJH/,Micaiah,,,,,,,,,,,,,,,,,,,,,,,,
MJKJHW/,Micaiah (alternative of Micah),,,,,,,,,,,,,,,,,,,,,,,,
MJKJHW=/,Micaiah,,,,,,,,,,,,,,,,,,,,,,,,
MJKL/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MJKL=/,Michal,,,,,,,,,,,,,,,,,,,,,,,,
MJM/,"water, waters",,,,,,,,,,,,,,,,,,,,,,,,
MJMN/,Mijamin,,,,,,,,,,,,,,,,,,,,,,,,
MJN/,"kind, species",,,,,,,,,,,,,,,,,,,,,,,,
MJNQT/,nursing woman,,,,,,,,,,,,,,,,,,,,,,,,
MJP<T/,Mephaath,,,,,,,,,,,,,,,,,,,,,,,,
MJTR/,"string, cord",,,,,,,,,,,,,,,,,,,,,,,,
MJVB/,the best,,,,,,,,,,,,,,,,,,,,,,,,
MJY/,squeezing,,,,,,,,,,,,,,,,,,,,,,,,
MJYJ>JM/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MJ_ZHB/,Me-Zahab,,,,,,,,,,,,,,,,,,,,,,,,
MK>WB/,pain,,,,,,,,,,,,,,,,,,,,,,,,
MKBNH/,Macbenah,,,,,,,,,,,,,,,,,,,,,,,,
MKBNJ/,Macbannai,,,,,,,,,,,,,,,,,,,,,,,,
MKBR/,lattice,,,,,,,,,,,,,,,,,,,,,,,,
MKBR=/,cover,,,,,,,,,,,,,,,,,,,,,,,,
MKCLH/,"decay, ruin",,,,,,,,,,,,,,,,,,,,,,,,
MKCWL/,"offense, obstacle",,,,,,,,,,,,,,,,,,,,,,,,
MKH/,"blow, wound",,,,,,,,,,,,,,,,,,,,,,,,
MKJ/,Maki,,,,,,,,,,,,,,,,,,,,,,,,
MKJR/,Makir,,,,,,,,,,,,,,,,,,,,,,,,
MKJRJ/,Makirite,,,,,,,,,,,,,,,,,,,,,,,,
MKK[,,be low,"sink, bow one's head",,,,,be brought low,,,,,,,,,,,,,,,,,
MKL>/,fold,,,,,,,,,,,,,,,,,,,,,,,,
MKLL/,"completeness, perfection",,,,,,,,,,,,,,,,,,,,,,,,
MKLLJM/,gorgeous garments,,,,,,,,,,,,,,,,,,,,,,,,
MKLT/,food,,,,,,,,,,,,,,,,,,,,,,,,
MKLWL/,perfection,,,,,,,,,,,,,,,,,,,,,,,,
MKLWT/,"completeness, perfection",,,,,,,,,,,,,,,,,,,,,,,,
MKMF/,Micmash,,,,,,,,,,,,,,,,,,,,,,,,
MKMNJM/,hidden treasures,,,,,,,,,,,,,,,,,,,,,,,,
MKMR/,"net, snare",,,,,,,,,,,,,,,,,,,,,,,,
MKMRT/,"net, fishing-net",,,,,,,,,,,,,,,,,,,,,,,,
MKMS/,Micmash,,,,,,,,,,,,,,,,,,,,,,,,
MKMTT/,Micmethath,,,,,,,,,,,,,,,,,,,,,,,,
MKNDBJ/,Macnadebai,,,,,,,,,,,,,,,,,,,,,,,,
MKNH/,Meconah,,,,,,,,,,,,,,,,,,,,,,,,
MKNS/,drawer,,,,,,,,,,,,,,,,,,,,,,,,
MKPLH/,Machpelah,,,,,,,,,,,,,,,,,,,,,,,,
MKR/,"value, price; merchandise",,,,,,,,,,,,,,,,,,,,,,,,
MKR=/,acquaintance,,,,,,,,,,,,,,,,,,,,,,,,
MKRH/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MKRH=/,pit,,,,,,,,,,,,,,,,,,,,,,,,
MKRJ/,Micri,,,,,,,,,,,,,,,,,,,,,,,,
MKRTJ/,Mekerathite,,,,,,,,,,,,,,,,,,,,,,,,
MKR[,,"sell, give in other hands",be sold,,,sell oneself (to),,,,,,,,,,,,,,,,,,,
MKS/,tax,,,,,,,,,,,,,,,,,,,,,,,,
MKSH/,covering,,,,,,,,,,,,,,,,,,,,,,,,
MKSH=/,"covering, deck",,,,,,,,,,,,,,,,,,,,,,,,
MKSH==/,amount,,,,,,,,,,,,,,,,,,,,,,,,
MKTB/,"writing, thing written",,,,,,,,,,,,,,,,,,,,,,,,
MKTC/,"grinder, mortar; <part of Jerusalem>",,,,,,,,,,,,,,,,,,,,,,,,
MKTH/,"crushing, the crushed",,,,,,,,,,,,,,,,,,,,,,,,
MKTM/,(musical term),,,,,,,,,,,,,,,,,,,,,,,,
MKWH/,scar,,,,,,,,,,,,,,,,,,,,,,,,
MKWN/,place; support,,,,,,,,,,,,,,,,,,,,,,,,
MKWNH/,"place, abode; stand, base",,,,,,,,,,,,,,,,,,,,,,,,
MKWRH/,origin,,,,,,,,,,,,,,,,,,,,,,,,
ML>/,"full, full of",,,,,,,,,,,,,,,,,,,,,,,,
ML>=/,"fullness, that which fills",,,,,,,,,,,,,,,,,,,,,,,,
ML>H/,"fulness, full produce",,,,,,,,,,,,,,,,,,,,,,,,
ML>H=/,setting,,,,,,,,,,,,,,,,,,,,,,,,
ML>JM/,"consecration, ordination; setting",,,,,,,,,,,,,,,,,,,,,,,,
ML>K/,"messenger, angel",,,,,,,,,,,,,,,,,,,,,,,,
ML>KH/,"work, occupation, task",,,,,,,,,,,,,,,,,,,,,,,,
ML>KJ/,Malachi,,,,,,,,,,,,,,,,,,,,,,,,
ML>KT/,"work, occupation, task",,,,,,,,,,,,,,,,,,,,,,,,
ML>KWT/,messenger's commission,,,,,,,,,,,,,,,,,,,,,,,,
ML>T/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
ML>[,,"be full, fill (with), be filled (with)","be filled, be filled with","fill, fill with, fulfil",be filled (with),aggregate (against),,,,,,,,,,,,fill,,,,,,be filled,
MLBN/,"brick, brick-mould",,,,,,,,,,,,,,,,,,,,,,,,
MLBWC/,garment,,,,,,,,,,,,,,,,,,,,,,,,
MLH/,"word, message",,,,,,,,,,,,,,,,,,,,,,,,
MLJKW/,Malluch,,,,,,,,,,,,,,,,,,,,,,,,
MLJLH/,rubbed wheat,,,,,,,,,,,,,,,,,,,,,,,,
MLJYH/,satire,,,,,,,,,,,,,,,,,,,,,,,,
MLK/,king,,,,,,,,,,,,,,,,,,,,,,,,
MLK=/,Molech,,,,,,,,,,,,,,,,,,,,,,,,
MLK==/,Melech,,,,,,,,,,,,,,,,,,,,,,,,
MLK=[,,,consider,,,,,,,,,,,,,,,,,,,,,,
MLKDT/,snare,,,,,,,,,,,,,,,,,,,,,,,,
MLKH/,queen,,,,,,,,,,,,,,,,,,,,,,,,
MLKH=/,Milcah,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>L/,Malkiel,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ>LJ/,Malkielite,,,,,,,,,,,,,,,,,,,,,,,,
MLKJH/,Malkijah,,,,,,,,,,,,,,,,,,,,,,,,
MLKJHW/,Malkijah,,,,,,,,,,,,,,,,,,,,,,,,
MLKJRM/,Malkiram,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_CW</,Malki-Shua,,,,,,,,,,,,,,,,,,,,,,,,
MLKJ_YDQ/,Melchizedek,,,,,,,,,,,,,,,,,,,,,,,,
MLKM/,"Molech, Milcom",,,,,,,,,,,,,,,,,,,,,,,,
MLKM=/,Malcam,,,,,,,,,,,,,,,,,,,,,,,,
MLKT/,queen of heaven,,,,,,,,,,,,,,,,,,,,,,,,
MLKT=/,Hammoleketh,,,,,,,,,,,,,,,,,,,,,,,,
MLKW/,reign; kingdom,,,,,,,,,,,,,,,,,,,,,,,,
MLKWT/,dominion; kingdom,,,,,,,,,,,,,,,,,,,,,,,,
MLK[,,"reign, be king",,,,,make king,be made king,,,,,,,,,,,,,,,,,
MLL==[,,wither,,wither,,collapse,,,,,,,,,,,,,,,,,,,
MLL=[,,circumcise,"be circumcised, be cut off",,,,,,,,,,,,,,,,,,,,,,
MLLJ/,Milalai,,,,,,,,,,,,,,,,,,,,,,,,
MLL[,,make signs,,"say, speak, utter",,,,,,,,,,,,,,,,speak,,,,,
MLMD/,ox-goad,,,,,,,,,,,,,,,,,,,,,,,,
MLQWC/,"latter-rain, spring-rain",,,,,,,,,,,,,,,,,,,,,,,,
MLQWX/,"what is taken, booty, prey",,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM/,snuffers,,,,,,,,,,,,,,,,,,,,,,,,
MLQXJM=/,jaw,,,,,,,,,,,,,,,,,,,,,,,,
MLQ[,,nip off,,,,,,,,,,,,,,,,,,,,,,,
MLTXH/,wardrobe,,,,,,,,,,,,,,,,,,,,,,,,
MLV/,"mortar, cement",,,,,,,,,,,,,,,,,,,,,,,,
MLV=[,,,,,,"prove bald, hairless",,,,,,,,,,,,,,,,,,,
MLVJH/,Melatiah,,,,,,,,,,,,,,,,,,,,,,,,
MLV[,,,escape,"save, deliver",,"slip forth, escape",deliver,,,,,,,,,,,,,,,,,,
MLW>/,terrace; the Millo,,,,,,,,,,,,,,,,,,,,,,,,
MLWK/,Malluch,,,,,,,,,,,,,,,,,,,,,,,,
MLWKH/,"kingship, royalty",,,,,,,,,,,,,,,,,,,,,,,,
MLWN/,lodging-place,,,,,,,,,,,,,,,,,,,,,,,,
MLWNH/,lodge (of the watchman),,,,,,,,,,,,,,,,,,,,,,,,
MLWTJ/,Mallothi,,,,,,,,,,,,,,,,,,,,,,,,
MLWX/,"salt herb, mallow",,,,,,,,,,,,,,,,,,,,,,,,
MLX/,salt,,,,,,,,,,,,,,,,,,,,,,,,
MLX=/,mariner,,,,,,,,,,,,,,,,,,,,,,,,
MLX==/,rag,,,,,,,,,,,,,,,,,,,,,,,,
MLX=[,,,be dispersed,,,,,,,,,,,,,,,,,,,,,,
MLXH/,"saltness, barrenness",,,,,,,,,,,,,,,,,,,,,,,,
MLXMH/,"battle, war",,,,,,,,,,,,,,,,,,,,,,,,
MLXMT/,"battle, war",,,,,,,,,,,,,,,,,,,,,,,,
MLX[,,salt,,,be salted,,,be rubbed with salt,,,,,,,,,,"eat salt, be under obligation",,,,,,,
MLYR/,guardian,,,,,,,,,,,,,,,,,,,,,,,,
MLY[,,,be smooth,,,,,,,,,,,,,,,,,,,,,,
MMCL/,"dominion, ruler",,,,,,,,,,,,,,,,,,,,,,,,
MMCLH/,"dominion, might",,,,,,,,,,,,,,,,,,,,,,,,
MMCLT/,"dominion, might",,,,,,,,,,,,,,,,,,,,,,,,
MMCQ/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MMCX/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MMD/,measurement,,,,,,,,,,,,,,,,,,,,,,,,
MMGRH/,pond,,,,,,,,,,,,,,,,,,,,,,,,
MMKR/,"selling, sale",,,,,,,,,,,,,,,,,,,,,,,,
MMKRT/,sale,,,,,,,,,,,,,,,,,,,,,,,,
MMLKH/,"kingdom, dominion, reign",,,,,,,,,,,,,,,,,,,,,,,,
MMLKT/,"kingdom, dominion, reign",,,,,,,,,,,,,,,,,,,,,,,,
MMLKWT/,"kingdom, dominion, reign",,,,,,,,,,,,,,,,,,,,,,,,
MMR/,bitterness,,,,,,,,,,,,,,,,,,,,,,,,
MMR>/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMR>=/,Mamre,,,,,,,,,,,,,,,,,,,,,,,,
MMRWRJM/,bitter things,,,,,,,,,,,,,,,,,,,,,,,,
MMSK/,(mixed) wine,,,,,,,,,,,,,,,,,,,,,,,,
MMTQJM/,"sweetness, sweet things",,,,,,,,,,,,,,,,,,,,,,,,
MMWKN/,Memucan,,,,,,,,,,,,,,,,,,,,,,,,
MMWTJM/,death,,,,,,,,,,,,,,,,,,,,,,,,
MMZR/,bastard,,,,,,,,,,,,,,,,,,,,,,,,
MN,"from, out of, part of, because of (prep); than (comp)",,,,,,,,,,,,,,,,,,,,,,,,
MN/,manna,,,,,,,,,,,,,,,,,,,,,,,,
MN<L/,"lock, bolt",,,,,,,,,,,,,,,,,,,,,,,,
MN<MJM/,dainties,,,,,,,,,,,,,,,,,,,,,,,,
MN<N<JM/,"sistrum, rattle (musical instrument)",,,,,,,,,,,,,,,,,,,,,,,,
MN<WL/,"lock, bolt",,,,,,,,,,,,,,,,,,,,,,,,
MN<[,,"retain, withhold",be withheld,,,,,,,,,,,,,,,,,,,,,,
MN=,what,,,,,,,,,,,,,,,,,,,,,,,,
MN=/,string,,,,,,,,,,,,,,,,,,,,,,,,
MN==/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
MN>/,mina <measure of weight>,,,,,,,,,,,,,,,,,,,,,,,,
MNCH/,Manasseh,,,,,,,,,,,,,,,,,,,,,,,,
MNCJ/,Manassite,,,,,,,,,,,,,,,,,,,,,,,,
MND</,knowledge,,,,,,,,,,,,,,,,,,,,,,,,
MNGJNH/,mocking song,,,,,,,,,,,,,,,,,,,,,,,,
MNH/,"portion, part, share",,,,,,,,,,,,,,,,,,,,,,,,
MNH=/,mina (measure of weight),,,,,,,,,,,,,,,,,,,,,,,,
MNH==/,"(counted) number, time",,,,,,,,,,,,,,,,,,,,,,,,
MNHG/,"driving, charioteering",,,,,,,,,,,,,,,,,,,,,,,,
MNHRH/,store,,,,,,,,,,,,,,,,,,,,,,,,
MNH[,,"count, number","be counted, be countable","appoint, ordain",be appointed,,,,,,,,,,,,,count,,appoint,,,,,
MNJ/,destiny,,,,,,,,,,,,,,,,,,,,,,,,
MNJ=/,Minni,,,,,,,,,,,,,,,,,,,,,,,,
MNJMJN/,Miniamin,,,,,,,,,,,,,,,,,,,,,,,,
