lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
LKH/,Lecah,,,,,,,,,,,,,,,,,,,,,,,,
LKJC/,Lachish,,,,,,,,,,,,,,,,,,,,,,,,
LKN,portanto; certamente,,,,,,,,,,,,,,,,,,,,,,,,
LL>T/,"voltas, nódoas",,,,,,,,,,,,,,,,,,,,,,,,
LM<N,"por causa de, para o propóstio de",,,,,,,,,,,,,,,,,,,,,,,,
LMD/,"discípulo, seguidor",,,,,,,,,,,,,,,,,,,,,,,,
LMD[,,aprender,,ensinar,"ser treinado, ser ensinado",,,,,,,,,,,,,,,,,,,,
LMH,por que (interr),,,,,,,,,,,,,,,,,,,,,,,,
LMK/,Lamech,,,,,,,,,,,,,,,,,,,,,,,,
LMW,"para, no que diz respeito a",,,,,,,,,,,,,,,,,,,,,,,,
LMW>L/,Lemuel,,,,,,,,,,,,,,,,,,,,,,,,
LN/,passar a noite,,,,,,,,,,,,,,,,,,,,,,,,
LPJD/,tocha; relâmpago,,,,,,,,,,,,,,,,,,,,,,,,
LPJDWT/,Lappidoth,,,,,,,,,,,,,,,,,,,,,,,,
LPT[,,alcançar,"inclinar-se para a frente, desviar-se",,,,,,,,,,,,,,,,,,,,,,
LQC/,Semeadura tardia,,,,,,,,,,,,,,,,,,,,,,,,
LQC[,,,,despojar,,,,,,,,,,,,,,,,,,,,,
LQQ[,,"lamber, lamber",,colo,,,,,,,,,,,,,,,,,,,,,
LQV/,respiga,,,,,,,,,,,,,,,,,,,,,,,,
LQV[,,"reunir, apanhar",,"reunir (para cima), recolher",ser pego,reunir,,,,,,,,,,,,,,,,,,,
LQWM/,Lakkum,,,,,,,,,,,,,,,,,,,,,,,,
LQX/,"ensino, compreensão",,,,,,,,,,,,,,,,,,,,,,,,
LQXJ/,Likhi,,,,,,,,,,,,,,,,,,,,,,,,
LQX[,,"tomar, agarrar, apreender","ser pego, ser levado",,"ser pego, ser trazido",para ser levado aqui e ali,,ser levado embora,,"tomar, agarrar, apreender",,,,,,,,,,,,,,,
LTK/,lethek (medida de grão),,,,,,,,,,,,,,,,,,,,,,,,
LV/,artes secretas,,,,,,,,,,,,,,,,,,,,,,,,
LV=/,myrrh,,,,,,,,,,,,,,,,,,,,,,,,
LV>H/,gecko,,,,,,,,,,,,,,,,,,,,,,,,
LVC[,,"martelar, afiar; martelar",,,ser afiado,,,,,,,,,,,,,,,,,,,,
LVWCJM/,Letushites,,,,,,,,,,,,,,,,,,,,,,,,
LW,"se ao menos, seria isso",,,,,,,,,,,,,,,,,,,,,,,,
LWBJ/,Lybian,,,,,,,,,,,,,,,,,,,,,,,,
LWC[,,amassar,,,,,,,,,,,,,,,,,,,,,,,
LWD/,Lud,,,,,,,,,,,,,,,,,,,,,,,,
LWDJM/,Ludites,,,,,,,,,,,,,,,,,,,,,,,,
LWH=[,,emprestar,,,,,emprestar a,,,,,,,,,,,,,,,,,,
LWH[,,acompanhar,juntar-se,,,,,,,,,,,,,,,,,,,,,,
LWJ/,Levi,,,,,,,,,,,,,,,,,,,,,,,,
LWJ=/,Levi,,,,,,,,,,,,,,,,,,,,,,,,
LWJH/,coroa de flores,,,,,,,,,,,,,,,,,,,,,,,,
LWJTN/,Leviatã (monstro marinho),,,,,,,,,,,,,,,,,,,,,,,,
LWL/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LWL>,"se não, a menos que; certamente",,,,,,,,,,,,,,,,,,,,,,,,
LWN[,,,"murmurar, resmungar",,,,murmurar,,,,,,,,,,,,,,,,,,
LWV=/,Lote,,,,,,,,,,,,,,,,,,,,,,,,
LWVN/,Lotan,,,,,,,,,,,,,,,,,,,,,,,,
LWV[,,envolver,,,,,"embrulhar, embrulhar",,,,,,,,,,,,,,,,,,
LWX/,"tábua, tábua, tábua",,,,,,,,,,,,,,,,,,,,,,,,
LWXC/,Hallohesh,,,,,,,,,,,,,,,,,,,,,,,,
LWXJT/,Luhith,,,,,,,,,,,,,,,,,,,,,,,,
LWZ/,amendoeira-árvore,,,,,,,,,,,,,,,,,,,,,,,,
LWZ=/,Luz,,,,,,,,,,,,,,,,,,,,,,,,
LWZ[,,virar de lado,"ser torto, ser tortuoso",,,,partir,,,,,,,,,,,,,,,,,,
LX/,seiva,,,,,,,,,,,,,,,,,,,,,,,,
LX=/,"úmido, fresco; novo",,,,,,,,,,,,,,,,,,,,,,,,
LXC/,"sussurrante, encantador; encanto",,,,,,,,,,,,,,,,,,,,,,,,
LXC[,,,,sussurar,,sussurrar juntos,,,,,,,,,,,,,,,,,,,
LXJ/,"mandíbula, mandíbula, queixo",,,,,,,,,,,,,,,,,,,,,,,,
LXJ=/,Lehi,,,,,,,,,,,,,,,,,,,,,,,,
LXJ_R>J/,Cerveja Lahai Roi,,,,,,,,,,,,,,,,,,,,,,,,
LXK[,,"lamber, comer",,"lamber, comer",,,,,,,,,,,,,,,,,,,,,
LXM/,"pão, alimento, comida",,,,,,,,,,,,,,,,,,,,,,,,
LXM=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LXM=[,,"alimentar, comer, saborear",,,,,,,,,,,,,,,,,,,,,,,
LXMJ/,Bethlehemite,,,,,,,,,,,,,,,,,,,,,,,,
LXMJ=/,Lahmi,,,,,,,,,,,,,,,,,,,,,,,,
LXMS/,Lahmas,,,,,,,,,,,,,,,,,,,,,,,,
LXM[,,"batalhar, lutar","batalhar, lutar",,,,,,,,,,,,,,,,,,,,,,
LXWM/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
LXY/,"opressão, aflição",,,,,,,,,,,,,,,,,,,,,,,,
LXY[,,"aglomerar, pressionar; oprimir",apertar-se,,,,,,,,,,,,,,,,,,,,,,
LY/,"paroleiro, zombador, zombador",,,,,,,,,,,,,,,,,,,,,,,,
LYWN/,desdém,,,,,,,,,,,,,,,,,,,,,,,,
LZ,isto ali,,,,,,,,,,,,,,,,,,,,,,,,
LZH,isto ali,,,,,,,,,,,,,,,,,,,,,,,,
LZW,isto ali,,,,,,,,,,,,,,,,,,,,,,,,
LZWT/,tortuosidade,,,,,,,,,,,,,,,,,,,,,,,,
M<BD/,trabalho,,,,,,,,,,,,,,,,,,,,,,,,
M<BH/,fundição,,,,,,,,,,,,,,,,,,,,,,,,
M<BR/,"passar, vadear, passar",,,,,,,,,,,,,,,,,,,,,,,,
M<BRH/,"ford, passe",,,,,,,,,,,,,,,,,,,,,,,,
M<CQWT/,extorsões,,,,,,,,,,,,,,,,,,,,,,,,
M<DJ/,Maadai,,,,,,,,,,,,,,,,,,,,,,,,
M<DJH/,Moadiah,,,,,,,,,,,,,,,,,,,,,,,,
M<DN/,"delicado, encantador",,,,,,,,,,,,,,,,,,,,,,,,
M<DNT/,relutância,,,,,,,,,,,,,,,,,,,,,,,,
M<DR/,enxada,,,,,,,,,,,,,,,,,,,,,,,,
M<D[,,"cambalear, sacudir",,,,,fazer tremer,,,"cambalear, sacudir",,,,,,,,,,,,,,,
M<FH/,"ato, trabalho, obra",,,,,,,,,,,,,,,,,,,,,,,,
M<FJ/,Maasai,,,,,,,,,,,,,,,,,,,,,,,,
M<FJH/,Maaseiah,,,,,,,,,,,,,,,,,,,,,,,,
M<FJHW/,Maaseiah,,,,,,,,,,,,,,,,,,,,,,,,
M<FR/,o dízimo,,,,,,,,,,,,,,,,,,,,,,,,
M<GL/,"pista, curso, canteiro",,,,,,,,,,,,,,,,,,,,,,,,
M<GL=/,círculo de acampamento,,,,,,,,,,,,,,,,,,,,,,,,
M<H/,grãos,,,,,,,,,,,,,,,,,,,,,,,,
M<J/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<J=/,Maai,,,,,,,,,,,,,,,,,,,,,,,,
M<JL/,"casaco, roupão",,,,,,,,,,,,,,,,,,,,,,,,
M<JM/,"intestinos, partes internas, barriga",,,,,,,,,,,,,,,,,,,,,,,,
M<JN/,primavera,,,,,,,,,,,,,,,,,,,,,,,,
M<KH/,Maacah,,,,,,,,,,,,,,,,,,,,,,,,
M<KH=/,Maacah,,,,,,,,,,,,,,,,,,,,,,,,
M<KT/,Maacah,,,,,,,,,,,,,,,,,,,,,,,,
M<KTJ/,Maacathite,,,,,,,,,,,,,,,,,,,,,,,,
M<K[,,"apertar, apertar",,,ser espremido,,,,,,,,,,,,,,,,,,,,
M<L/,"parte superior; para cima, acima",,,,,,,,,,,,,,,,,,,,,,,,
M<L=/,"ato traiçoeiro, infidelidade",,,,,,,,,,,,,,,,,,,,,,,,
M<L==/,levantamento,,,,,,,,,,,,,,,,,,,,,,,,
M<LH/,"subida, caminho íngreme",,,,,,,,,,,,,,,,,,,,,,,,
M<LH=/,"ascensão, degrau, escada",,,,,,,,,,,,,,,,,,,,,,,,
M<LH_<QRBJM/,Passe de Escorpião,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_>DMJM/,o passe da Adummim,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_GWR/,o caminho até Gur,,,,,,,,,,,,,,,,,,,,,,,,
M<LH_HXRS/,o Passe de Heres,,,,,,,,,,,,,,,,,,,,,,,,
M<LL/,escritura,,,,,,,,,,,,,,,,,,,,,,,,
M<L[,,"ser infiel, agir traiçoeiramente",,,,,,,,,,,,,,,,,,,,,,,
M<MD/,"de pé; escritório, função",,,,,,,,,,,,,,,,,,,,,,,,
M<MD=/,"em pé, em pé, no chão",,,,,,,,,,,,,,,,,,,,,,,,
M<MQJM/,profundidades,,,,,,,,,,,,,,,,,,,,,,,,
M<MSH/,"carga, encargo",,,,,,,,,,,,,,,,,,,,,,,,
M<NH/,"esconderijo, morada",,,,,,,,,,,,,,,,,,,,,,,,
M<NH=/,"resposta, informação",,,,,,,,,,,,,,,,,,,,,,,,
M<NH==/,linha de aragem,,,,,,,,,,,,,,,,,,,,,,,,
M<NH===/,propósito,,,,,,,,,,,,,,,,,,,,,,,,
M<NJT/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<QCJM/,país difícil,,,,,,,,,,,,,,,,,,,,,,,,
M<QH/,parapeito,,,,,,,,,,,,,,,,,,,,,,,,
M<R/,nudez; pudenda,,,,,,,,,,,,,,,,,,,,,,,,
M<RB/,"pôr-do-sol, oeste",,,,,,,,,,,,,,,,,,,,,,,,
M<RB=/,artigos de troca,,,,,,,,,,,,,,,,,,,,,,,,
M<RBH/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<RH/,caverna,,,,,,,,,,,,,,,,,,,,,,,,
M<RH=/,arredores,,,,,,,,,,,,,,,,,,,,,,,,
M<RH==/,campo árido,,,,,,,,,,,,,,,,,,,,,,,,
M<RH===/,Mearah,,,,,,,,,,,,,,,,,,,,,,,,
M<RK/,"arranjo, plano",,,,,,,,,,,,,,,,,,,,,,,,
M<RKH/,fila; linha de batalha,,,,,,,,,,,,,,,,,,,,,,,,
M<RKT/,fila; linha de batalha,,,,,,,,,,,,,,,,,,,,,,,,
M<RMJM/,nudez,,,,,,,,,,,,,,,,,,,,,,,,
M<RT/,Maarath,,,,,,,,,,,,,,,,,,,,,,,,
M<RYH/,terror,,,,,,,,,,,,,,,,,,,,,,,,
M<V/,pouco (adj); um pouco (s),,,,,,,,,,,,,,,,,,,,,,,,
M<VH/,"embrulho, manto",,,,,,,,,,,,,,,,,,,,,,,,
M<VH=/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M<VPT/,overtunic,,,,,,,,,,,,,,,,,,,,,,,,
M<V[,,"ser poucos, tornar-se poucos",,tornar-se poucos,,,fazer poucos,,,,,,,,,,,,,,,,,,
M<WG/,provisão-place,,,,,,,,,,,,,,,,,,,,,,,,
M<WK/,Maoch,,,,,,,,,,,,,,,,,,,,,,,,
M<WN/,covil; moradia,,,,,,,,,,,,,,,,,,,,,,,,
M<WN=/,Maon,,,,,,,,,,,,,,,,,,,,,,,,
M<WN==/,Maon,,,,,,,,,,,,,,,,,,,,,,,,
M<WNJM/,Meunites,,,,,,,,,,,,,,,,,,,,,,,,
M<WNTJ/,Meonothai,,,,,,,,,,,,,,,,,,,,,,,,
M<WP/,escuridão,,,,,,,,,,,,,,,,,,,,,,,,
M<WR/,nudez; pudendum,,,,,,,,,,,,,,,,,,,,,,,,
M<WZ/,fortaleza,,,,,,,,,,,,,,,,,,,,,,,,
M<Y/,Maaz,,,,,,,,,,,,,,,,,,,,,,,,
M<YBH/,dor,,,,,,,,,,,,,,,,,,,,,,,,
M<YD/,"machado, faca de esculpir",,,,,,,,,,,,,,,,,,,,,,,,
M<YWR/,impedimento,,,,,,,,,,,,,,,,,,,,,,,,
M<ZJH/,Maaziah,,,,,,,,,,,,,,,,,,,,,,,,
M<ZJHW/,Maaziah,,,,,,,,,,,,,,,,,,,,,,,,
M<ZN/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
M>BWS/,celeiro,,,,,,,,,,,,,,,,,,,,,,,,
M>D/,"força, poder (s); muito, excessivamente (adv)",,,,,,,,,,,,,,,,,,,,,,,,
M>H/,cem; duzentos (du),,,,,,,,,,,,,,,,,,,,,,,,
M>H=/,os Cem,,,,,,,,,,,,,,,,,,,,,,,,
M>KL/,alimentos; forragem,,,,,,,,,,,,,,,,,,,,,,,,
M>KLT/,faca,,,,,,,,,,,,,,,,,,,,,,,,
M>KLT=/,alimentos,,,,,,,,,,,,,,,,,,,,,,,,
M>MR/,"palavra, comando",,,,,,,,,,,,,,,,,,,,,,,,
M>MY/,esforço,,,,,,,,,,,,,,,,,,,,,,,,
M>N[,,,,"recusar, recusar",,,,,,,,,,,,,,,,,,,,,
M>PH/,coisa assada,,,,,,,,,,,,,,,,,,,,,,,,
M>PL/,escuridão,,,,,,,,,,,,,,,,,,,,,,,,
M>PLJH/,escuridão,,,,,,,,,,,,,,,,,,,,,,,,
M>RB/,emboscada,,,,,,,,,,,,,,,,,,,,,,,,
M>RH/,maldição,,,,,,,,,,,,,,,,,,,,,,,,
M>R[,,,,,,,ser doloroso,,,,,,,,,,,,,,,,,,
M>S=[,,,dissolver,,,,,,,,,,,,,,,,,,,,,,
M>S[,,"rejeitar, recusar, desprezar",ser rejeitado,,,,,,,,,,,,,,,,,,,,,,
M>WJJM/,desejo,,,,,,,,,,,,,,,,,,,,,,,,
M>WM/,"imperfeição, defeito",,,,,,,,,,,,,,,,,,,,,,,,
M>WMH/,qualquer coisa,,,,,,,,,,,,,,,,,,,,,,,,
M>WR/,"luminária, lâmpada",,,,,,,,,,,,,,,,,,,,,,,,
M>WRH/,o jovem,,,,,,,,,,,,,,,,,,,,,,,,
M>ZNJM/,"balanças, equilíbrio",,,,,,,,,,,,,,,,,,,,,,,,
MBCLWT/,locais de cozimento,,,,,,,,,,,,,,,,,,,,,,,,
MBDLH/,"lugar separado, enclave",,,,,,,,,,,,,,,,,,,,,,,,
MBFM/,Mibsam,,,,,,,,,,,,,,,,,,,,,,,,
MBLJGJT/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MBNH/,estrutura,,,,,,,,,,,,,,,,,,,,,,,,
MBNJ/,Mebunnai,,,,,,,,,,,,,,,,,,,,,,,,
MBRX/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MBV/,esperança,,,,,,,,,,,,,,,,,,,,,,,,
MBV>/,enunciado precipitado,,,,,,,,,,,,,,,,,,,,,,,,
MBVX/,"confiança, confiança",,,,,,,,,,,,,,,,,,,,,,,,
MBW</,fonte (de água),,,,,,,,,,,,,,,,,,,,,,,,
MBW>/,"entrada, entrando",,,,,,,,,,,,,,,,,,,,,,,,
MBWCJM/,partes privadas,,,,,,,,,,,,,,,,,,,,,,,,
MBWKH/,confusão,,,,,,,,,,,,,,,,,,,,,,,,
MBWL/,"dilúvio, inundação",,,,,,,,,,,,,,,,,,,,,,,,
MBWQH/,vacuidade,,,,,,,,,,,,,,,,,,,,,,,,
MBWSH/,subjugação,,,,,,,,,,,,,,,,,,,,,,,,
MBXR/,"melhor, (a) escolha",,,,,,,,,,,,,,,,,,,,,,,,
MBXR=/,Mibhar,,,,,,,,,,,,,,,,,,,,,,,,
MBXWR/,escolha,,,,,,,,,,,,,,,,,,,,,,,,
MBYR/,"fortaleza, cidade fortificada",,,,,,,,,,,,,,,,,,,,,,,,
MBYR=/,Mibzar,,,,,,,,,,,,,,,,,,,,,,,,
MC/,Meshech,,,,,,,,,,,,,,,,,,,,,,,,
MC<J/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MC<M/,Misham,,,,,,,,,,,,,,,,,,,,,,,,
MC<N/,apoio,,,,,,,,,,,,,,,,,,,,,,,,
MC<N=/,apoio,,,,,,,,,,,,,,,,,,,,,,,,
MC<NH/,apoio,,,,,,,,,,,,,,,,,,,,,,,,
MC<NT/,"apoio, pessoal",,,,,,,,,,,,,,,,,,,,,,,,
MC<WL/,forma oca,,,,,,,,,,,,,,,,,,,,,,,,
MC>/,"crédito, dívida",,,,,,,,,,,,,,,,,,,,,,,,
MC>=/,Mesha,,,,,,,,,,,,,,,,,,,,,,,,
MC>B/,canal de irrigação,,,,,,,,,,,,,,,,,,,,,,,,
MC>H/,empréstimo (em penhor),,,,,,,,,,,,,,,,,,,,,,,,
MC>L/,Mishal,,,,,,,,,,,,,,,,,,,,,,,,
MC>LH/,solicitação,,,,,,,,,,,,,,,,,,,,,,,,
MC>RT/,amassar-através,,,,,,,,,,,,,,,,,,,,,,,,
MC>WN/,enganando,,,,,,,,,,,,,,,,,,,,,,,,
MCBR/,disjuntores,,,,,,,,,,,,,,,,,,,,,,,,
MCBR=/,boca do útero,,,,,,,,,,,,,,,,,,,,,,,,
MCBT/,"cessação, ruína",,,,,,,,,,,,,,,,,,,,,,,,
MCBYWT/,configurações,,,,,,,,,,,,,,,,,,,,,,,,
MCC[,,"sentir, tatear",,"sentir, tatear, procurar",,,"deixar sentir, tocar, tatear",,,,,,,,,,,,,,,,,,
MCGH/,erro,,,,,,,,,,,,,,,,,,,,,,,,
MCH/,empréstimo,,,,,,,,,,,,,,,,,,,,,,,,
MCH=/,Moisés,,,,,,,,,,,,,,,,,,,,,,,,
MCH[,,tirar,,,,,fazer arrancar,,,,,,,,,,,,,,,,,,
MCJ/,material caro para peças de vestuário,,,,,,,,,,,,,,,,,,,,,,,,
MCJX/,ungido (um),,,,,,,,,,,,,,,,,,,,,,,,
MCJZB>L/,Meshezabel,,,,,,,,,,,,,,,,,,,,,,,,
MCK/,bolsa,,,,,,,,,,,,,,,,,,,,,,,,
MCK=/,Meshech,,,,,,,,,,,,,,,,,,,,,,,,
MCKB/,"cama, sofá; deitado",,,,,,,,,,,,,,,,,,,,,,,,
MCKN/,"habitação, tabernáculo",,,,,,,,,,,,,,,,,,,,,,,,
MCKWT/,cordas,,,,,,,,,,,,,,,,,,,,,,,,
MCK[,,"agarrar, puxar","ser prolongado, ser adiado",,ser demorado,,,,,,,,,,,,,,,,,,,,
MCL/,"provérbio, ditado proverbial",,,,,,,,,,,,,,,,,,,,,,,,
MCL=/,domínio,,,,,,,,,,,,,,,,,,,,,,,,
MCL==/,semelhança,,,,,,,,,,,,,,,,,,,,,,,,
MCL===/,Mashal,,,,,,,,,,,,,,,,,,,,,,,,
MCL=[,,"inventar um verso (zombador), dizer um verso (zombeteiro)","representar, ser como",fazer parábolas,,mostrar-se como,comparar,,,,,,,,,,,,,,,,,,
MCLM/,Meshullam,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJH/,Meshelemiah,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJHW/,Meshelemiah,,,,,,,,,,,,,,,,,,,,,,,,
MCLMJT/,Meshillemith,,,,,,,,,,,,,,,,,,,,,,,,
MCLMT/,Meshullemeth,,,,,,,,,,,,,,,,,,,,,,,,
MCLMWT/,Meshillemoth,,,,,,,,,,,,,,,,,,,,,,,,
MCLWX/,"enviando, esticando",,,,,,,,,,,,,,,,,,,,,,,,
MCLX/,"esticar, empreender",,,,,,,,,,,,,,,,,,,,,,,,
MCLXT/,"descarga, deputação",,,,,,,,,,,,,,,,,,,,,,,,
MCL[,,"reger, governar",,,,,"fazer governar, exercer domínio",,,,,,,,,,,,,,,,,,
MCM</,"coisa ouvida, rumores",,,,,,,,,,,,,,,,,,,,,,,,
MCM<=/,Mishma,,,,,,,,,,,,,,,,,,,,,,,,
MCM<T/,"sujeito, guarda-costas",,,,,,,,,,,,,,,,,,,,,,,,
MCMH/,"devastação, horror",,,,,,,,,,,,,,,,,,,,,,,,
MCMN/,gordura,,,,,,,,,,,,,,,,,,,,,,,,
MCMNH/,Mishmannah,,,,,,,,,,,,,,,,,,,,,,,,
MCMNJM/,pratos de festa,,,,,,,,,,,,,,,,,,,,,,,,
MCMR/,guarda; vigia; divisão de serviço,,,,,,,,,,,,,,,,,,,,,,,,
MCMRT/,"guarda, obrigação, serviço",,,,,,,,,,,,,,,,,,,,,,,,
MCNH/,"segundo, duplo; cópia; parte de Jerusalém",,,,,,,,,,,,,,,,,,,,,,,,
MCPTJM/,alforges,,,,,,,,,,,,,,,,,,,,,,,,
MCPV/,"julgamento, justiça; decisão, costume",,,,,,,,,,,,,,,,,,,,,,,,
MCPXH/,(ampliado) família; clã,,,,,,,,,,,,,,,,,,,,,,,,
MCPXT/,família; clã,,,,,,,,,,,,,,,,,,,,,,,,
MCQ/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MCQ</,o que é claro,,,,,,,,,,,,,,,,,,,,,,,,
MCQ=/,correndo,,,,,,,,,,,,,,,,,,,,,,,,
MCQD/,tipo amêndoa,,,,,,,,,,,,,,,,,,,,,,,,
MCQH/,portador de copos; terra bem irrigada,,,,,,,,,,,,,,,,,,,,,,,,
MCQL/,peso,,,,,,,,,,,,,,,,,,,,,,,,
MCQLT/,nível,,,,,,,,,,,,,,,,,,,,,,,,
MCQWL/,peso,,,,,,,,,,,,,,,,,,,,,,,,
MCQWP/,lintel,,,,,,,,,,,,,,,,,,,,,,,,
MCR<J/,Mishraite,,,,,,,,,,,,,,,,,,,,,,,,
MCRH/,líquido,,,,,,,,,,,,,,,,,,,,,,,,
MCSH/,"saque, saque",,,,,,,,,,,,,,,,,,,,,,,,
MCTH/,(bebida-) banquete,,,,,,,,,,,,,,,,,,,,,,,,
MCVR/,escrevendo,,,,,,,,,,,,,,,,,,,,,,,,
MCVWX/,propagação- lugar,,,,,,,,,,,,,,,,,,,,,,,,
MCVX/,propagação- lugar,,,,,,,,,,,,,,,,,,,,,,,,
MCW>H/,desolação,,,,,,,,,,,,,,,,,,,,,,,,
MCW>WT/,enganos,,,,,,,,,,,,,,,,,,,,,,,,
MCWBB/,Meshobab,,,,,,,,,,,,,,,,,,,,,,,,
MCWBH/,deserção,,,,,,,,,,,,,,,,,,,,,,,,
MCWGH/,erro,,,,,,,,,,,,,,,,,,,,,,,,
MCWV/,oar,,,,,,,,,,,,,,,,,,,,,,,,
MCXH/,unção,,,,,,,,,,,,,,,,,,,,,,,,
MCXH=/,ungüento,,,,,,,,,,,,,,,,,,,,,,,,
MCXH==/,porção,,,,,,,,,,,,,,,,,,,,,,,,
MCXH===/,porção,,,,,,,,,,,,,,,,,,,,,,,,
MCXJT/,destruidor; destruição,,,,,,,,,,,,,,,,,,,,,,,,
MCXR/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MCXT/,destruição,,,,,,,,,,,,,,,,,,,,,,,,
MCXT=/,desfiguração,,,,,,,,,,,,,,,,,,,,,,,,
MCXT==/,corrupção,,,,,,,,,,,,,,,,,,,,,,,,
MCX[,,"manchar, ungir",ser ungido,,,,,,,,,,,,,,,,,,,,,,
MD/,"roupas, vestimentas",,,,,,,,,,,,,,,,,,,,,,,,
MD</,conhecimento,,,,,,,,,,,,,,,,,,,,,,,,
MD<=/,"parente, parente",,,,,,,,,,,,,,,,,,,,,,,,
MD<T/,parentesco,,,,,,,,,,,,,,,,,,,,,,,,
MDBR/,"deserto, pastagem, estepe",,,,,,,,,,,,,,,,,,,,,,,,
MDBR=/,falando,,,,,,,,,,,,,,,,,,,,,,,,
MDCH/,o que é malhado,,,,,,,,,,,,,,,,,,,,,,,,
MDD[,,medir,ser medido,medir,,"medir-se, esticar-se",,,,,,,,,,,,,,,,,,,
MDH/,"medida, medição",,,,,,,,,,,,,,,,,,,,,,,,
MDH=/,homenagem,,,,,,,,,,,,,,,,,,,,,,,,
MDHBH/,(incerto),,,,,,,,,,,,,,,,,,,,,,,,
MDJ/,Madai,,,,,,,,,,,,,,,,,,,,,,,,
MDJ=/,Medes,,,,,,,,,,,,,,,,,,,,,,,,
MDJN/,Midian,,,,,,,,,,,,,,,,,,,,,,,,
MDJN=/,Midiã,,,,,,,,,,,,,,,,,,,,,,,,
MDJN==/,Middin,,,,,,,,,,,,,,,,,,,,,,,,
MDJNH/,"distrito, província",,,,,,,,,,,,,,,,,,,,,,,,
MDJNJ/,Midianite,,,,,,,,,,,,,,,,,,,,,,,,
MDKH/,argamassa,,,,,,,,,,,,,,,,,,,,,,,,
MDMN/,Madmen,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH/,dung-place,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH=/,Madmenah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH==/,Madmannah,,,,,,,,,,,,,,,,,,,,,,,,
MDMNH===/,Madmannah,,,,,,,,,,,,,,,,,,,,,,,,
MDN/,Medan,,,,,,,,,,,,,,,,,,,,,,,,
MDNJ/,Midianite,,,,,,,,,,,,,,,,,,,,,,,,
MDQRH/,stab,,,,,,,,,,,,,,,,,,,,,,,,
MDRC/,exposição,,,,,,,,,,,,,,,,,,,,,,,,
MDRGH/,maneira íngreme,,,,,,,,,,,,,,,,,,,,,,,,
MDRK/,"passo-a-passo, passo-a-passo",,,,,,,,,,,,,,,,,,,,,,,,
MDW/,vestuário,,,,,,,,,,,,,,,,,,,,,,,,
MDW<,"portanto, por que (interr)",,,,,,,,,,,,,,,,,,,,,,,,
MDWH/,Doença,,,,,,,,,,,,,,,,,,,,,,,,
MDWN/,"disputa, disputa, contenda",,,,,,,,,,,,,,,,,,,,,,,,
MDWN=/,Madon,,,,,,,,,,,,,,,,,,,,,,,,
MDWRH/,pilha (de madeira),,,,,,,,,,,,,,,,,,,,,,,,
MDWXJM/,sedução,,,,,,,,,,,,,,,,,,,,,,,,
MDXH/,derrubar,,,,,,,,,,,,,,,,,,,,,,,,
MDXPH/,empuxo,,,,,,,,,,,,,,,,,,,,,,,,
MF>/,"carregar, carregar, carregar; tributo",,,,,,,,,,,,,,,,,,,,,,,,
MF>=/,afirmação,,,,,,,,,,,,,,,,,,,,,,,,
MF>==/,parcialidade,,,,,,,,,,,,,,,,,,,,,,,,
MF>===/,Massa,,,,,,,,,,,,,,,,,,,,,,,,
MF>H/,levantamento,,,,,,,,,,,,,,,,,,,,,,,,
MF>T/,"levantamento, presente, porção, tributo",,,,,,,,,,,,,,,,,,,,,,,,
MFGB/,"ponto alto, refúgio",,,,,,,,,,,,,,,,,,,,,,,,
MFKH/,sebe,,,,,,,,,,,,,,,,,,,,,,,,
MFKJL/,(tipo de) salmo,,,,,,,,,,,,,,,,,,,,,,,,
MFKJT/,peça de exposição; imaginação,,,,,,,,,,,,,,,,,,,,,,,,
MFKRT/,salário,,,,,,,,,,,,,,,,,,,,,,,,
MFMRH/,prego,,,,,,,,,,,,,,,,,,,,,,,,
MFPX/,"desvio, violação da lei",,,,,,,,,,,,,,,,,,,,,,,,
MFRH/,domínio,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT/,queimando,,,,,,,,,,,,,,,,,,,,,,,,
MFRPWT_MJM/,Misrephoth Maim,,,,,,,,,,,,,,,,,,,,,,,,
MFRQH/,Masrekah,,,,,,,,,,,,,,,,,,,,,,,,
